"id","value","liquid","light","update_time"
2583485,"-0.01","-12.08","0","01:08:00"
2583505,"-0.01","-8.50","0","01:09:00"
"-","-","-","0","01:10"
"-","-","-","0","01:11"
"-","-","-","0","01:12"
"-","-","-","0","01:13"
2583601,"-0.01","-11.22","0","01:14:00"
2583617,"0.01","-12.36","0","01:15:00"
2583635,"0.01","-9.95","0","01:16:00"
2583651,"0.01","-10.83","0","01:17:00"
2583670,"0.30","-11.84","0","01:18:00"
"-","-","-","0","01:19"
"-","-","-","0","01:20"
"-","-","-","0","01:21"
"-","-","-","0","01:22"
2583766,"0.01","-13.37","0","01:23:00"
2583784,"0.03","-14.91","0","01:24:00"
2583801,"0.01","-13.73","0","01:25:00"
2583821,"-0.00","-12.66","0","01:26:00"
2583836,"0.13","-11.94","0","01:27:00"
"-","-","-","0","01:28"
"-","-","-","0","01:29"
"-","-","-","0","01:30"
"-","-","-","0","01:31"
2583936,"-4971.50","-13.51","0","01:32:00"
2583955,"0.14","-13.26","0","01:33:00"
2583971,"0.01","-13.27","0","01:34:00"
2583992,"-19114.67","-12.67","0","01:35:00"
2584007,"-0.00","-12.87","0","01:36:00"
"-","-","-","0","01:37"
"-","-","-","0","01:38"
"-","-","-","0","01:39"
"-","-","-","0","01:40"
2584107,"0.01","-13.82","0","01:41:00"
2584123,"-0.01","-13.07","0","01:42:00"
2584141,"-0.01","-13.38","0","01:43:00"
2584159,"0.03","-13.33","0","01:44:00"
2584178,"-0.01","-13.21","0","01:45:00"
"-","-","-","0","01:46"
"-","-","-","0","01:48"
"-","-","-","0","01:49"
2584274,"1204.04","-11.84","0","01:50:00"
2584291,"0.14","-12.70","0","01:51:00"
2584310,"0.01","-11.64","0","01:52:00"
2584327,"-0.01","-10.14","0","01:53:00"
2584345,"0.01","-12.20","0","01:54:00"
"-","-","-","0","01:55"
"-","-","-","0","01:56"
"-","-","-","0","01:57"
"-","-","-","0","01:58"
2584441,"0.06","-7.91","0","01:59:00"
2584461,"-19886.00","-6.90","0","02:00:00"
2584478,"0.03","-8.64","0","02:01:00"
2584495,"0.14","-9.22","0","02:02:00"
2584512,"-0.00","-8.74","0","02:03:00"
"-","-","-","0","02:04"
"-","-","-","0","02:05"
"-","-","-","0","02:06"
"-","-","-","0","02:07"
2584614,"-0.01","-9.80","0","02:08:00"
2584634,"-0.00","-9.38","0","02:09:00"
2584649,"0.03","-10.22","0","02:10:00"
2584669,"-0.01","-10.70","0","02:11:00"
2584686,"-0.01","-9.25","0","02:12:00"
"-","-","-","0","02:13"
"-","-","-","0","02:14"
"-","-","-","0","02:15"
"-","-","-","0","02:16"
2584781,"-0.00","-6.93","0","02:17:00"
2584797,"-0.00","-10.05","0","02:18:00"
2584815,"0.03","-8.81","0","02:19:00"
2584833,"0.30","-8.13","0","02:20:00"
2584850,"-14919.89","-8.35","0","02:21:00"
"-","-","-","0","02:22"
"-","-","-","0","02:23"
"-","-","-","0","02:24"
2584932,"-0.01","-7.77","0","02:25:00"
2584949,"-5.15","-8.53","0","02:26:00"
2584967,"0.30","-9.49","0","02:27:00"
2584990,"0.04","-8.63","0","02:28:00"
2585003,"0.03","-7.87","0","02:29:00"
2585023,"0.03","-7.50","0","02:30:00"
"-","-","-","0","02:31"
"-","-","-","0","02:32"
"-","-","-","0","02:33"
2585101,"-0.01","-8.88","0","02:34:00"
2585121,"0.01","-8.38","0","02:35:00"
2585139,"9942.99","-6.71","0","02:36:00"
2585156,"-0.01","-7.32","0","02:37:00"
2585174,"-0.01","-5.86","0","02:38:00"
2585193,"301.14","-4.94","0","02:39:00"
"-","-","-","0","02:40"
"-","-","-","0","02:41"
"-","-","-","0","02:42"
2585272,"9942.69","-6.67","0","02:43:00"
2585290,"-0.00","-6.90","0","02:44:00"
2585309,"-0.01","-7.94","0","02:45:00"
2585325,"-9634.71","-6.66","0","02:46:00"
2585343,"0.03","-6.80","0","02:47:00"
2585362,"-0.01","-6.44","0","02:48:00"
"-","-","-","0","02:49"
"-","-","-","0","02:50"
"-","-","-","0","02:51"
"-","-","-","0","02:52"
2585454,"0.01","-7.87","0","02:53:00"
2585473,"-0.01","-8.06","0","02:54:00"
2585490,"-0.00","-8.53","0","02:55:00"
2585507,"-0.01","-8.24","0","02:56:00"
2585526,"-0.00","-7.55","0","02:57:00"
"-","-","-","0","02:58"
"-","-","-","0","02:59"
"-","-","-","0","03:00"
"-","-","-","0","03:01"
2585621,"-0.01","-7.83","0","03:02:00"
2585639,"-0.00","-8.47","0","03:03:00"
2585657,"-0.01","-8.86","0","03:04:00"
2585674,"621.13","-9.87","0","03:05:00"
2585691,"37.66","-9.80","0","03:06:00"
"-","-","-","0","03:07"
"-","-","-","0","03:08"
"-","-","-","0","03:09"
"-","-","-","0","03:10"
2585787,"0.06","-7.07","0","03:11:00"
2585805,"-0.00","-8.01","0","03:12:00"
2585822,"0.14","-7.01","0","03:13:00"
2585839,"0.01","-6.72","0","03:14:00"
2585857,"0.01","-5.41","0","03:15:00"
"-","-","-","0","03:16"
"-","-","-","0","03:17"
"-","-","-","0","03:18"
"-","-","-","0","03:19"
2585952,"-0.00","-6.45","0","03:20:00"
2585968,"0.29","-7.39","0","03:21:00"
2585986,"-0.01","-7.84","0","03:22:00"
2586003,"0.03","-7.71","0","03:23:00"
2586024,"-0.01","-6.23","0","03:24:00"
"-","-","-","0","03:25"
"-","-","-","0","03:26"
"-","-","-","0","03:27"
2586102,"0.03","-7.93","0","03:28:00"
2586120,"38.83","-5.76","0","03:29:00"
2586140,"0.03","-6.26","0","03:30:00"
2586156,"0.29","-7.72","0","03:31:00"
2586174,"0.14","-7.94","0","03:32:00"
2586191,"-0.00","-6.55","0","03:33:00"
"-","-","-","0","03:34"
"-","-","-","0","03:35"
"-","-","-","0","03:36"
2586269,"0.14","-5.32","0","03:37:00"
2586288,"-0.01","-5.19","0","03:38:00"
2586307,"-0.01","-6.22","0","03:39:00"
2586322,"0.01","-5.71","0","03:40:00"
2586340,"-621.14","-5.61","0","03:41:00"
2586358,"-0.01","-6.74","0","03:42:00"
"-","-","-","0","03:43"
"-","-","-","0","03:44"
"-","-","-","0","03:45"
"-","-","-","0","03:46"
2586451,"-0.01","-7.30","0","03:47:00"
2586469,"0.01","-5.44","0","03:48:00"
2586485,"0.14","-5.70","0","03:49:00"
2586503,"0.01","-6.05","0","03:50:00"
2586521,"-0.00","-5.84","0","03:51:00"
"-","-","-","0","03:52"
"-","-","-","0","03:53"
"-","-","-","0","03:54"
2586602,"0.29","-5.78","0","03:55:00"
2586620,"-0.01","-5.46","0","03:56:00"
2586638,"-9642.00","-4.71","0","03:57:00"
2586657,"-0.01","-4.31","0","03:58:00"
2586674,"0.03","-6.85","0","03:59:00"
2586693,"-0.01","-4.83","0","04:00:00"
"-","-","-","0","04:01"
"-","-","-","0","04:02"
"-","-","-","0","04:03"
2586770,"-0.01","-6.15","0","04:04:00"
2586789,"0.03","-4.36","0","04:05:00"
2586806,"310.70","-4.41","0","04:06:00"
2586825,"0.01","-6.49","0","04:07:00"
2586843,"621.43","-6.42","0","04:08:00"
2586861,"-0.00","-6.03","0","04:09:00"
2586880,"-0.01","-5.89","0","04:10:00"
2586898,"-310.57","-6.55","0","04:11:00"
"-","-","-","0","04:12"
"-","-","-","0","04:13"
"-","-","-","0","04:14"
"-","-","-","0","04:15"
2586995,"-0.00","-4.52","0","04:16:00"
2587012,"0.03","-6.02","0","04:17:00"
2587030,"-0.01","-6.89","0","04:18:00"
2587047,"-0.00","-5.30","0","04:19:00"
2587065,"-0.00","-5.33","0","04:20:00"
"-","-","-","0","04:21"
"-","-","-","0","04:22"
"-","-","-","0","04:23"
"-","-","-","0","04:24"
2587164,"-0.00","-6.64","0","04:25:00"
2587181,"0.03","-4.16","0","04:26:00"
2587198,"-0.01","-4.98","0","04:27:00"
2587215,"0.03","-5.55","0","04:28:00"
2587231,"0.03","-6.55","0","04:29:00"
"-","-","-","0","04:30"
"-","-","-","0","04:31"
"-","-","-","0","04:32"
"-","-","-","0","04:33"
2587328,"38.83","-5.54","0","04:34:00"
2587346,"-0.01","-5.63","0","04:35:00"
2587364,"1242.87","-5.19","0","04:36:00"
2587382,"0.14","-6.17","0","04:37:00"
2587399,"0.01","-7.87","0","04:38:00"
"-","-","-","0","04:39"
"-","-","-","0","04:40"
"-","-","-","0","04:41"
2587480,"-0.01","-5.32","0","04:42:00"
2587500,"-0.01","-6.06","0","04:43:00"
2587519,"-0.00","-5.33","0","04:44:00"
2587536,"-0.00","-6.10","0","04:45:00"
2587553,"-0.01","-6.96","0","04:46:00"
2587571,"-1.17","-7.15","0","04:47:00"
"-","-","-","0","04:48"
"-","-","-","0","04:49"
"-","-","-","0","04:50"
2587649,"-0.00","-7.62","0","04:51:00"
2587669,"-0.00","-5.33","0","04:52:00"
2587686,"-0.01","-5.21","0","04:53:00"
2587705,"-0.01","-5.51","0","04:54:00"
2587726,"-9.42","-3.89","0","04:55:00"
2587742,"-9787.68","-3.53","0","04:56:00"
"-","-","-","0","04:57"
"-","-","-","0","04:58"
"-","-","-","0","04:59"
2587821,"-0.01","-4.38","0","05:00:00"
2587839,"0.02","-3.99","0","05:01:00"
2587856,"-0.01","-4.12","0","05:02:00"
2587875,"0.03","-2.94","0","05:03:00"
2587892,"1242.28","-3.13","0","05:04:00"
2587911,"-0.01","-4.12","0","05:05:00"
"-","-","-","0","05:06"
"-","-","-","0","05:07"
"-","-","-","0","05:08"
2587990,"9933.44","-3.43","0","05:09:00"
2588009,"-0.01","-2.10","0","05:10:00"
2588025,"0.14","-3.29","0","05:11:00"
2588044,"-0.00","-2.66","0","05:12:00"
2588060,"-0.01","-3.46","0","05:13:00"
2588079,"-0.00","-2.01","0","05:14:00"
"-","-","-","0","05:15"
"-","-","-","0","05:16"
"-","-","-","0","05:17"
2588158,"-0.00","-2.27","0","05:18:00"
2588174,"0.03","-2.22","0","05:19:00"
2588192,"-0.00","-1.54","1","05:20:00"
2588213,"0.06","-0.10","1","05:21:00"
2588228,"-1262.29","-1.13","1","05:22:00"
2588246,"-0.00","-2.13","1","05:23:00"
"-","-","-","1","05:24"
"-","-","-","1","05:25"
"-","-","-","2","05:26"
2588326,"-0.01","-1.66","3","05:27:00"
2588345,"0.04","-3.47","4","05:28:00"
2588363,"-0.00","-2.95","5","05:29:00"
2588380,"0.03","-4.23","5","05:30:00"
2588398,"0.02","-2.94","7","05:31:00"
2588417,"0.14","-3.37","8","05:32:00"
"-","-","-","9","05:33"
"-","-","-","9","05:34"
"-","-","-","10","05:35"
2588497,"-0.01","-3.27","10","05:36:00"
2588515,"-0.01","-1.27","10","05:37:00"
2588532,"-0.00","-3.52","11","05:38:00"
2588548,"0.14","-4.05","14","05:39:00"
2588565,"0.03","-5.43","17","05:40:00"
2588584,"0.03","-4.44","22","05:41:00"
"-","-","-","27","05:42"
"-","-","-","28","05:43"
"-","-","-","32","05:44"
2588661,"4971.33","-4.04","35","05:45:00"
2588680,"0.03","-4.99","40","05:46:00"
2588698,"-0.01","-4.47","38","05:47:00"
2588715,"-0.01","-5.26","40","05:48:00"
2588735,"-0.01","-3.94","49","05:49:00"
2588752,"0.29","-6.04","50","05:50:00"
"-","-","-","49","05:51"
"-","-","-","53","05:52"
"-","-","-","49","05:53"
2588830,"-0.00","-4.67","49","05:54:00"
2588850,"0.14","-3.57","-","05:55:00"
2588869,"0.29","-4.52","49","05:56:00"
2588887,"-0.00","-4.04","51","05:57:00"
2588905,"-9.72","-2.52","56","05:58:00"
"-","-","-","64","05:59"
"-","-","-","73","06:00"
"-","-","-","80","06:01"
"-","-","-","80","06:02"
2588999,"0.29","-2.70","85","06:03:00"
2589017,"0.14","-2.07","96","06:04:00"
2589033,"0.14","-1.61","103","06:05:00"
2589050,"0.01","-2.32","104","06:06:00"
2589067,"-0.01","-1.58","112","06:07:00"
"-","-","-","111","06:08"
"-","-","-","107","06:09"
"-","-","-","106","06:10"
"-","-","-","100","06:11"
2589163,"0.03","-2.34","95","06:12:00"
2589181,"-0.01","-4.08","100","06:13:00"
2589197,"-0.01","-3.07","99","06:14:00"
2589217,"0.29","-2.43","100","06:15:00"
2589235,"0.06","-1.62","104","06:16:00"
"-","-","-","118","06:17"
"-","-","-","133","06:18"
"-","-","-","144","06:19"
"-","-","-","169","06:20"
2589336,"-0.01","-1.40","181","06:21:00"
2589355,"0.30","-1.87","191","06:22:00"
2589376,"-0.00","-0.75","213","06:23:00"
2589394,"0.04","-0.47","251","06:24:00"
2589411,"-0.01","-1.11","294","06:25:00"
"-","-","-","362","06:26"
"-","-","-","445","06:27"
"-","-","-","494","06:28"
"-","-","-","479","06:29"
2589510,"-81.29","-0.81","454","06:30:00"
2589528,"-0.00","-0.80","454","06:31:00"
2589548,"0.04","-1.99","444","06:32:00"
2589564,"0.01","-1.50","426","06:33:00"
2589583,"-0.01","-1.77","393","06:34:00"
"-","-","-","411","06:35"
"-","-","-","440","06:36"
"-","-","-","430","06:37"
"-","-","-","454","06:38"
2589681,"-0.01","-0.38","490","06:39:00"
2589700,"-2.40","-0.85","499","06:40:00"
2589717,"0.01","-0.58","528","06:41:00"
2589737,"0.01","-0.54","529","06:42:00"
2589754,"0.03","0.62","529","06:43:00"
"-","-","-","565","06:44"
"-","-","-","636","06:45"
"-","-","-","613","06:46"
"-","-","-","572","06:47"
2589851,"-0.01","1.58","535","06:48:00"
2589870,"0.60","2.54","563","06:49:00"
2589886,"0.06","0.65","594","06:50:00"
2589901,"-0.01","0.59","611","06:51:00"
2589918,"0.03","0.92","630","06:52:00"
"-","-","-","638","06:53"
"-","-","-","611","06:54"
"-","-","-","615","06:55"
"-","-","-","673","06:56"
2590013,"0.01","-4.43","740","06:57:00"
2590033,"-0.00","-5.43","732","06:58:00"
2590050,"0.01","-5.23","750","06:59:00"
2590069,"-0.00","-7.00","758","07:00:00"
2590084,"-0.01","-9.68","759","07:01:00"
2590104,"-155.29","-9.43","756","07:02:00"
"-","-","-","779","07:03"
"-","-","-","789","07:04"
"-","-","-","783","07:05"
2590183,"-0.01","-10.18","785","07:06:00"
2590200,"-320.42","-11.12","808","07:07:00"
2590218,"-0.01","-9.95","827","07:08:00"
2590236,"0.14","-10.59","704","07:09:00"
2590256,"-0.00","-11.40","560","07:10:00"
2590273,"76.47","-12.72","479","07:11:00"
"-","-","-","444","07:12"
"-","-","-","446","07:13"
"-","-","-","472","07:14"
2590352,"-9943.00","-12.14","508","07:15:00"
2590369,"-0.00","-9.14","560","07:16:00"
2590388,"-0.00","-11.37","624","07:17:00"
2590405,"-0.00","-8.77","700","07:18:00"
2590425,"-0.00","-11.87","740","07:19:00"
2590444,"14283.49","-7.74","750","07:20:00"
"-","-","-","804","07:21"
"-","-","-","928","07:22"
"-","-","-","1029","07:23"
"-","-","-","1020","07:24"
2590544,"-0.00","-7.76","870","07:25:00"
2590561,"-1224.06","-8.62","714","07:26:00"
2590578,"-16815.89","-8.71","640","07:27:00"
2590599,"-0.01","-7.86","625","07:28:00"
2590617,"-0.00","-8.00","573","07:29:00"
"-","-","-","537","07:30"
"-","-","-","592","07:31"
"-","-","-","696","07:32"
"-","-","-","825","07:33"
2590709,"-0.01","-2.66","995","07:34:00"
2590726,"-0.01","-0.96","1191","07:35:00"
2590741,"-19623.83","-5.46","1293","07:36:00"
2590762,"-0.00","-6.11","1258","07:37:00"
2590777,"-4971.50","-5.54","1143","07:38:00"
"-","-","-","1019","07:39"
"-","-","-","983","07:40"
"-","-","-","1083","07:41"
"-","-","-","1223","07:42"
2590873,"-0.01","-3.40","1326","07:43:00"
2590893,"310.71","-3.49","1386","07:44:00"
2590913,"-0.01","-0.28","1380","07:45:00"
2590930,"-0.00","-0.48","1322","07:46:00"
2590950,"-0.00","2.78","1258","07:47:00"
2590966,"0.14","2.99","1215","07:48:00"
"-","-","-","1220","07:49"
"-","-","-","1343","07:50"
"-","-","-","1509","07:51"
"-","-","-","1734","07:52"
2591065,"0.03","2.85","1929","07:53:00"
2591082,"0.01","0.81","1996","07:54:00"
2591100,"0.03","2.94","1974","07:55:00"
2591117,"-0.01","2.36","1987","07:56:00"
2591136,"0.01","0.01","2127","07:57:00"
"-","-","-","2330","07:58"
"-","-","-","2356","07:59"
"-","-","-","2170","08:00"
"-","-","-","1934","08:01"
2591230,"-0.00","-89.47","1834","08:02:00"
2591249,"-0.00","-91.49","2050","08:03:00"
2591266,"-0.01","-94.19","2250","08:04:00"
2591283,"0.01","-94.18","2154","08:05:00"
2591302,"0.01","-93.22","2000","08:06:00"
"-","-","-","2130","08:07"
"-","-","-","2535","08:08"
"-","-","-","3040","08:09"
2591375,"-0.00","7.74","3249","08:10:00"
2591396,"-0.01","-181.02","3208","08:11:00"
"-","-","-","3397","08:12"
"-","-","-","3754","08:13"
"-","-","-","3864","08:14"
"-","-","-","3946","08:15"
2591488,"0.01","41.98","4115","08:16:00"
2591509,"-4.86","33.76","4310","08:17:00"
2591528,"0.14","32.57","4072","08:18:00"
2591550,"-0.01","33.54","4349","08:19:00"
2591567,"-0.01","31.58","4462","08:20:00"
"-","-","-","4417","08:21"
"-","-","-","4261","08:22"
"-","-","-","4274","08:23"
"-","-","-","3987","08:24"
2591665,"0.01","-7.17","3273","08:25:00"
2591681,"0.01","-24.82","2574","08:26:00"
2591700,"0.14","-28.26","2425","08:27:00"
2591717,"-0.01","-31.59","2181","08:28:00"
2591733,"0.01","-40.84","2230","08:29:00"
2591754,"0.30","-49.27","2428","08:30:00"
"-","-","-","2623","08:31"
"-","-","-","2350","08:32"
"-","-","-","2053","08:33"
"-","-","-","2029","08:34"
2591852,"0.06","177.96","2077","08:35:00"
2591867,"-16.41","169.94","1938","08:36:00"
2591887,"-0.01","168.19","1619","08:37:00"
2591907,"-0.01","158.01","1564","08:38:00"
2591923,"-0.01","144.83","2048","08:39:00"
"-","-","-","2462","08:40"
"-","-","-","2634","08:41"
"-","-","-","2829","08:42"
"-","-","-","3079","08:43"
2592015,"-0.01","127.21","3367","08:44:00"
2592029,"2432.48","-7.09","3457","08:45:00"
"-","-","-","3231","08:46"
"-","-","-","3082","08:47"
"-","-","-","2716","08:48"
"-","-","-","2279","08:49"
2592129,"23.30","-28.67","2117","08:50:00"
2592147,"23.30","-32.37","2090","08:51:00"
2592161,"19909.31","-38.40","2295","08:52:00"
2592177,"19909.31","-38.58","2310","08:53:00"
2592196,"23.31","-43.75","2420","08:54:00"
"-","-","-","2480","08:55"
"-","-","-","2850","08:56"
"-","-","-","3384","08:57"
"-","-","-","4127","08:58"
2592300,"23.30","-61.63","3814","08:59:00"
2592319,"23.30","-63.41","3468","09:00:00"
2592332,"19909.31","-69.55","3278","09:01:00"
2592348,"23.30","-72.73","3063","09:02:00"
2592361,"10200.41","-85.82","2714","09:03:00"
2592382,"11170.34","-91.61","2573","09:04:00"
"-","-","-","2744","09:05"
"-","-","-","2730","09:06"
"-","-","-","2464","09:07"
"-","-","-","2250","09:08"
2592483,"23.31","93.49","2607","09:09:00"
2592499,"23.30","86.18","2863","09:10:00"
2592518,"23.30","80.75","2952","09:11:00"
2592539,"-277.86","69.73","2882","09:12:00"
2592560,"-19862.70","63.29","2486","09:13:00"
2592579,"23.30","49.85","1993","09:14:00"
"-","-","-","1784","09:15"
"-","-","-","2042","09:16"
"-","-","-","2880","09:17"
"-","-","-","4036","09:18"
2592663,"159.24","1.04","4346","09:19:00"
2592680,"23.37","-14.26","4174","09:20:00"
2592700,"42.12","-39.61","3820","09:21:00"
2592719,"9660.37","-51.53","3414","09:22:00"
2592739,"-19862.70","-67.64","3000","09:23:00"
2592761,"9966.30","-69.12","2783","09:24:00"
"-","-","-","2850","09:25"
"-","-","-","2920","09:26"
"-","-","-","2827","09:27"
"-","-","-","2902","09:28"
"-","-","-","2844","09:29"
2592881,"-1841.79","242.12","3134","09:30:00"
2592901,"9966.30","228.65","3544","09:31:00"
2592922,"13.90","206.94","3513","09:32:00"
2592943,"23.30","177.25","2941","09:33:00"
2592960,"23.30","157.63","2440","09:34:00"
2592981,"9966.30","144.32","2646","09:35:00"
"-","-","-","3182","09:36"
"-","-","-","2686","09:37"
"-","-","-","2255","09:38"
"-","-","-","2530","09:39"
2593064,"23.31","78.83","2999","09:40:00"
2593084,"23.30","81.33","3144","09:41:00"
2593105,"23.30","158.54","3157","09:42:00"
2593122,"23.31","294.74","3363","09:43:00"
2593142,"324.59","291.99","3573","09:44:00"
2593163,"23.30","269.08","3449","09:45:00"
2593184,"23.30","259.38","3375","09:46:00"
"-","-","-","3644","09:47"
"-","-","-","4106","09:48"
"-","-","-","4673","09:49"
"-","-","-","4985","09:50"
2593277,"23.30","216.37","4817","09:51:00"
2593295,"23.31","215.36","4850","09:52:00"
2593317,"23.30","211.13","5670","09:53:00"
2593336,"1040.87","207.85","6358","09:54:00"
2593357,"23.31","197.17","6643","09:55:00"
2593379,"23.30","203.91","6905","09:56:00"
"-","-","-","7868","09:58"
"-","-","-","8858","09:59"
"-","-","-","9666","10:00"
2593481,"-4870.97","406.05","9884","10:01:00"
2593497,"-5180.44","406.30","8798","10:02:00"
2593512,"23.31","390.98","8634","10:03:00"
2593527,"4994.80","375.29","8117","10:04:00"
"-","-","-","8019","10:05"
"-","-","-","7379","10:06"
"-","-","-","6946","10:07"
"-","-","-","4965","10:08"
2593621,"4994.80","297.71","4062","10:09:00"
2593641,"9957.20","296.02","4860","10:10:00"
2593662,"23.30","279.15","6089","10:11:00"
2593680,"23.31","269.06","7185","10:12:00"
2593702,"19909.31","259.21","6608","10:13:00"
2593722,"9966.30","245.12","5440","10:14:00"
"-","-","-","5607","10:15"
"-","-","-","5195","10:16"
"-","-","-","5040","10:17"
"-","-","-","5239","10:18"
"-","-","-","5718","10:19"
"-","-","-","6203","10:20"
2593833,"-54.37","459.25","6054","10:21:00"
2593847,"-1220.77","463.93","5460","10:22:00"
2593867,"23.30","461.85","4913","10:23:00"
2593890,"19909.31","453.47","4077","10:24:00"
2593910,"23.30","439.00","4074","10:25:00"
2593930,"23.60","509.15","4206","10:26:00"
2593948,"23.30","500.66","4282","10:27:00"
2593969,"23.31","505.59","4415","10:28:00"
"-","-","-","4611","10:29"
"-","-","-","5003","10:30"
"-","-","-","5060","10:31"
"-","-","-","4742","10:32"
2594078,"23.30","458.94","4352","10:33:00"
2594099,"23.30","454.29","4308","10:34:00"
2594119,"4994.80","425.73","4911","10:35:00"
2594139,"23.30","416.73","5706","10:36:00"
2594159,"4994.80","556.28","6694","10:37:00"
2594177,"-4948.20","660.80","7629","10:38:00"
2594191,"-4948.20","660.16","8582","10:39:00"
"-","-","-","9200","10:40"
"-","-","-","8245","10:41"
"-","-","-","7394","10:42"
"-","-","-","7161","10:43"
2594270,"23.31","637.41","7701","10:44:00"
2594284,"2509.05","641.14","7245","10:45:00"
2594298,"2509.05","628.95","6926","10:46:00"
2594313,"23.31","622.48","6389","10:47:00"
2594327,"19909.31","623.93","5869","10:48:00"
2594340,"23.31","628.05","5396","10:49:00"
"-","-","-","5310","10:50"
"-","-","-","5915","10:51"
"-","-","-","7877","10:52"
"-","-","-","8773","10:53"
2594432,"23.30","599.95","10210","10:54:00"
2594453,"9966.30","592.57","10262","10:55:00"
2594475,"-7186.42","589.58","10645","10:56:00"
2594495,"23.30","585.46","11568","10:57:00"
2594513,"1266.18","583.44","11820","10:58:00"
2594535,"-2658.96","572.81","12980","10:59:00"
"-","-","-","13552","11:00"
"-","-","-","12682","11:01"
"-","-","-","10386","11:02"
"-","-","-","11950","11:03"
2594633,"23.30","563.01","12974","11:04:00"
2594648,"19909.31","624.79","12033","11:05:00"
2594663,"2509.05","617.91","12051","11:06:00"
2594677,"-1218.98","653.86","10564","11:07:00"
2594692,"23.31","804.13","9747","11:08:00"
2594708,"19909.31","877.20","9271","11:09:00"
2594723,"-4948.20","868.05","9991","11:10:00"
"-","-","-","9793","11:11"
"-","-","-","10460","11:12"
"-","-","-","9461","11:13"
"-","-","-","8380","11:14"
2594830,"23.30","813.52","7671","11:15:00"
2594849,"334.01","798.55","8750","11:16:00"
2594871,"-14891.20","786.14","10119","11:17:00"
2594891,"23.30","765.58","8920","11:18:00"
2594906,"23.31","724.04","13032","11:19:00"
2594920,"23.30","727.20","14030","11:20:00"
"-","-","-","12198","11:21"
"-","-","-","12242","11:22"
"-","-","-","13212","11:23"
"-","-","-","15284","11:24"
2595003,"19909.31","726.19","15684","11:25:00"
2595024,"23.30","726.00","15557","11:26:00"
2595045,"19909.31","774.70","13324","11:27:00"
2595064,"-1200.17","923.84","7498","11:28:00"
2595085,"19909.31","1004.94","3851","11:29:00"
2595106,"2509.05","1004.34","3479","11:30:00"
2595127,"9966.30","977.80","3614","11:31:00"
2595146,"19909.31","969.71","3624","11:32:00"
2595160,"23.30","1048.07","3506","11:33:00"
"-","-","-","3242","11:34"
"-","-","-","3033","11:35"
"-","-","-","2892","11:36"
"-","-","-","5195","11:37"
2595242,"-302.42","657.77","8686","11:38:00"
2595264,"23.30","646.03","8870","11:39:00"
2595283,"-1374.34","643.57","8683","11:40:00"
2595304,"23.30","615.93","8371","11:41:00"
2595323,"23.31","594.38","8195","11:42:00"
