"id","value","liquid","light","update_time"
2190234,"0.00","62.83","0","01:24:00"
2190252,"0.00","62.10","0","01:25:00"
2190273,"0.00","61.93","0","01:26:00"
2190291,"0.00","61.82","0","01:27:00"
2190307,"0.00","62.24","0","01:28:00"
2190324,"0.00","62.22","0","01:29:00"
2190339,"0.00","62.05","0","01:30:00"
2190352,"0.00","62.06","0","01:31:00"
2190373,"0.00","62.78","0","01:32:00"
2190393,"0.00","63.19","0","01:33:00"
2190412,"0.00","61.89","0","01:34:00"
2190435,"0.00","63.24","0","01:35:00"
2190456,"0.00","62.90","0","01:36:00"
2190474,"0.00","63.98","0","01:37:00"
2190496,"0.00","63.61","0","01:38:00"
2190517,"0.00","64.35","0","01:39:00"
2190534,"0.00","65.12","0","01:40:00"
2190549,"0.00","64.58","0","01:41:00"
2190565,"0.00","65.74","0","01:42:00"
2190582,"0.00","64.67","0","01:43:00"
2190603,"0.00","65.11","0","01:44:00"
2190628,"0.00","65.26","0","01:45:00"
2190648,"0.00","65.31","0","01:46:00"
2190670,"0.00","65.42","0","01:47:00"
"-","-","-","0","01:48"
2190707,"0.00","65.98","0","01:49:00"
2190723,"0.00","66.66","0","01:50:00"
2190738,"0.00","65.63","0","01:51:00"
2190757,"0.00","67.08","0","01:52:00"
2190778,"0.00","66.15","0","01:53:00"
2190796,"0.00","66.75","0","01:54:00"
2190818,"0.00","67.03","0","01:55:00"
2190840,"0.00","66.98","0","01:56:00"
2190859,"0.00","67.75","0","01:57:00"
2190883,"0.00","67.39","0","01:58:00"
2190905,"0.00","67.54","0","01:59:00"
2190921,"0.00","67.33","0","02:00:00"
2190936,"0.00","67.83","0","02:01:00"
2190956,"0.00","67.60","0","02:02:00"
2190975,"0.00","67.49","0","02:03:00"
2190997,"0.00","68.31","0","02:04:00"
2191020,"0.00","68.60","0","02:05:00"
2191039,"0.00","67.98","0","02:06:00"
2191061,"0.00","68.77","0","02:07:00"
"-","-","-","0","02:08"
2191100,"0.00","69.64","0","02:09:00"
2191124,"0.00","69.85","0","02:10:00"
"-","-","-","0","02:11"
2191165,"0.00","70.47","0","02:12:00"
2191184,"0.00","70.17","0","02:13:00"
2191202,"0.00","70.23","0","02:14:00"
2191222,"0.00","70.01","0","02:15:00"
2191244,"0.00","69.83","0","02:16:00"
2191265,"0.00","70.88","0","02:17:00"
2191287,"0.00","71.36","0","02:18:00"
2191309,"0.00","71.07","0","02:19:00"
2191329,"0.00","71.42","0","02:20:00"
2191345,"0.00","70.83","0","02:21:00"
2191363,"0.00","71.15","0","02:22:00"
2191383,"0.00","71.09","0","02:23:00"
2191407,"0.00","71.40","0","02:24:00"
2191429,"0.00","71.16","0","02:25:00"
2191449,"0.00","71.35","0","02:26:00"
2191471,"0.00","71.36","0","02:27:00"
2191493,"0.00","71.47","0","02:28:00"
2191513,"0.00","71.84","0","02:29:00"
2191535,"0.00","72.78","0","02:30:00"
2191557,"0.00","72.03","0","02:31:00"
2191576,"0.00","71.95","0","02:32:00"
2191594,"0.00","71.95","0","02:33:00"
2191615,"0.00","71.92","-","02:34:00"
2191636,"0.00","72.97","0","02:35:00"
2191658,"0.00","72.73","0","02:36:00"
2191677,"0.00","72.42","0","02:37:00"
2191696,"0.00","73.31","0","02:38:00"
2191713,"0.00","72.97","0","02:39:00"
2191727,"0.00","73.43","0","02:40:00"
2191747,"0.00","73.19","0","02:41:00"
2191769,"0.00","74.83","0","02:42:00"
2191788,"0.00","73.75","0","02:43:00"
2191810,"0.00","74.21","0","02:44:00"
2191833,"0.00","74.21","0","02:45:00"
2191852,"0.00","74.05","0","02:46:00"
2191873,"0.00","74.81","0","02:47:00"
2191891,"0.00","74.60","0","02:48:00"
2191905,"0.00","75.69","0","02:49:00"
2191922,"0.00","75.27","0","02:50:00"
2191940,"0.00","75.35","0","02:51:00"
2191958,"0.00","75.75","0","02:52:00"
2191975,"0.00","76.55","0","02:53:00"
2191999,"0.00","77.01","0","02:54:00"
2192019,"0.00","75.90","0","02:55:00"
2192041,"0.00","76.53","0","02:56:00"
2192062,"0.00","76.52","0","02:57:00"
2192080,"0.00","77.24","0","02:58:00"
2192097,"0.00","78.51","0","02:59:00"
"-","-","-","0","03:00"
2192135,"0.00","77.67","0","03:01:00"
2192156,"0.00","78.25","0","03:02:00"
"-","-","-","0","03:03"
2192198,"0.00","77.94","0","03:04:00"
2192219,"0.00","78.76","0","03:05:00"
2192235,"0.00","78.67","0","03:06:00"
2192253,"0.00","78.68","0","03:07:00"
2192274,"0.00","78.57","0","03:08:00"
2192294,"0.00","78.34","0","03:09:00"
2192315,"0.00","78.49","0","03:10:00"
2192333,"0.00","78.47","0","03:11:00"
2192352,"0.00","78.87","0","03:12:00"
2192375,"0.00","79.12","0","03:13:00"
2192397,"0.00","78.89","0","03:14:00"
2192415,"0.00","79.15","0","03:15:00"
2192435,"0.00","78.37","0","03:16:00"
"-","-","-","0","03:17"
2192468,"0.00","77.39","0","03:18:00"
2192485,"0.00","78.78","0","03:19:00"
2192505,"0.00","78.09","0","03:20:00"
2192527,"0.00","78.65","0","03:21:00"
2192547,"0.00","78.73","0","03:22:00"
2192565,"0.00","78.40","0","03:23:00"
2192584,"0.00","78.23","0","03:24:00"
2192601,"0.00","79.70","0","03:25:00"
2192616,"0.00","79.82","0","03:26:00"
2192634,"0.00","79.29","0","03:27:00"
2192652,"0.00","78.91","0","03:28:00"
2192673,"0.00","79.19","0","03:29:00"
2192694,"0.00","79.36","0","03:30:00"
2192717,"0.00","79.71","0","03:31:00"
2192735,"0.00","79.51","0","03:32:00"
2192758,"0.00","80.07","0","03:33:00"
2192779,"0.00","80.26","0","03:34:00"
2192797,"0.00","79.51","0","03:35:00"
2192812,"0.00","79.91","0","03:36:00"
2192827,"0.00","80.05","0","03:37:00"
2192840,"0.00","80.87","0","03:38:00"
2192863,"0.00","80.58","0","03:39:00"
2192884,"0.00","80.62","0","03:40:00"
2192902,"0.00","80.99","0","03:41:00"
2192924,"0.00","80.54","0","03:42:00"
2192947,"0.00","80.67","0","03:43:00"
2192965,"0.00","80.83","0","03:44:00"
2192982,"0.00","79.25","0","03:45:00"
2192999,"0.00","80.41","0","03:46:00"
2193017,"0.00","80.61","0","03:47:00"
2193034,"0.00","79.35","0","03:48:00"
"-","-","-","0","03:49"
2193077,"0.00","79.16","0","03:50:00"
2193100,"0.00","78.60","0","03:51:00"
2193122,"0.00","78.40","0","03:52:00"
2193143,"0.00","79.07","0","03:53:00"
2193162,"0.00","78.95","0","03:54:00"
2193178,"0.00","79.55","0","03:55:00"
2193192,"0.00","78.57","0","03:56:00"
2193210,"0.00","79.11","0","03:57:00"
2193232,"0.00","79.17","0","03:58:00"
2193256,"0.00","79.03","0","03:59:00"
2193276,"0.00","78.17","0","04:00:00"
2193298,"0.00","78.09","0","04:01:00"
2193319,"0.00","78.18","0","04:02:00"
2193339,"0.00","78.30","0","04:03:00"
2193363,"0.00","78.66","0","04:04:00"
2193385,"0.00","78.01","0","04:05:00"
2193402,"0.00","78.34","0","04:06:00"
2193422,"0.00","79.06","0","04:07:00"
2193439,"0.00","78.65","0","04:08:00"
2193451,"0.00","78.80","0","04:09:00"
2193471,"0.00","79.37","0","04:10:00"
"-","-","-","0","04:11"
2193513,"0.00","79.19","0","04:12:00"
2193535,"0.00","79.09","0","04:13:00"
2193549,"0.00","79.21","0","04:14:00"
2193567,"0.00","78.91","0","04:15:00"
2193586,"0.00","79.31","0","04:16:00"
2193606,"0.00","78.79","0","04:17:00"
2193627,"0.00","78.08","0","04:18:00"
2193652,"0.00","78.01","0","04:19:00"
2193670,"0.00","78.67","0","04:20:00"
2193692,"0.00","77.94","0","04:21:00"
2193713,"0.00","77.92","0","04:22:00"
2193729,"0.00","77.81","0","04:23:00"
2193745,"0.00","78.90","0","04:24:00"
2193763,"0.00","77.92","0","04:25:00"
2193784,"0.00","77.94","0","04:26:00"
2193807,"0.00","78.65","0","04:27:00"
2193830,"0.00","78.43","0","04:28:00"
2193849,"0.00","77.94","0","04:29:00"
2193870,"0.00","78.90","0","04:30:00"
2193892,"0.00","78.54","0","04:31:00"
2193907,"0.00","78.66","0","04:32:00"
2193925,"0.00","77.89","0","04:33:00"
2193942,"0.00","78.03","0","04:34:00"
2193962,"0.00","77.19","0","04:35:00"
2193982,"0.00","78.34","0","04:36:00"
2194003,"0.00","78.26","0","04:37:00"
2194026,"0.00","78.12","0","04:38:00"
2194049,"0.00","77.66","0","04:39:00"
2194068,"0.00","78.14","0","04:40:00"
2194089,"0.00","78.19","0","04:41:00"
2194105,"0.00","77.63","0","04:42:00"
"-","-","-","0","04:43"
2194136,"0.00","77.21","0","04:44:00"
2194153,"0.00","78.72","0","04:45:00"
"-","-","-","0","04:46"
2194194,"0.00","79.15","0","04:47:00"
2194216,"0.00","78.89","0","04:48:00"
"-","-","-","0","04:49"
2194256,"0.00","78.93","0","04:50:00"
2194278,"0.00","79.84","0","04:51:00"
2194299,"0.00","79.23","0","04:52:00"
2194319,"0.00","79.02","0","04:53:00"
2194335,"0.00","79.47","0","04:54:00"
2194350,"0.00","79.42","0","04:55:00"
2194371,"0.00","79.15","0","04:56:00"
2194394,"0.00","79.24","0","04:57:00"
2194415,"0.00","79.45","0","04:58:00"
2194438,"0.00","79.59","0","04:59:00"
2194456,"0.00","79.27","0","05:00:00"
2194478,"0.00","79.31","0","05:01:00"
2194495,"0.00","79.09","0","05:02:00"
2194511,"0.00","79.32","1","05:03:00"
2194532,"0.00","80.03","1","05:04:00"
2194553,"0.00","80.16","2","05:05:00"
2194574,"0.00","80.06","3","05:06:00"
2194596,"0.00","80.49","3","05:07:00"
"-","-","-","4","05:08"
2194637,"0.00","80.61","5","05:09:00"
2194659,"0.00","80.55","6","05:10:00"
2194678,"0.00","81.00","8","05:11:00"
2194697,"0.00","80.92","10","05:12:00"
2194717,"0.00","81.08","12","05:13:00"
"-","-","-","14","05:14"
2194758,"0.00","80.28","18","05:15:00"
2194780,"0.00","81.21","20","05:16:00"
"-","-","-","24","05:17"
2194820,"0.00","80.51","28","05:18:00"
2194839,"0.00","81.33","34","05:19:00"
2194854,"0.00","80.68","41","05:20:00"
2194872,"0.00","80.72","53","05:21:00"
2194889,"0.00","80.74","72","05:22:00"
2194902,"0.00","80.19","103","05:23:00"
2194921,"0.00","80.77","145","05:24:00"
2194941,"0.00","80.23","190","05:25:00"
2194958,"0.00","80.49","227","05:26:00"
2194980,"0.00","80.79","260","05:27:00"
2195005,"0.00","80.88","292","05:28:00"
2195025,"0.00","83.35","320","05:29:00"
2195048,"0.00","82.93","339","05:30:00"
"-","-","-","350","05:31"
2195090,"0.00","83.19","346","05:32:00"
2195112,"0.00","82.59","340","05:33:00"
2195129,"0.00","83.41","352","05:34:00"
2195152,"0.00","82.55","368","05:35:00"
2195171,"0.00","82.03","380","05:36:00"
2195186,"0.00","82.41","389","05:37:00"
2195203,"0.00","81.19","401","05:38:00"
"-","-","-","411","05:39"
2195232,"0.00","81.66","410","05:40:00"
2195251,"0.00","82.33","410","05:41:00"
"-","-","-","412","05:42"
2195287,"0.00","82.97","409","05:43:00"
2195307,"0.00","83.02","402","05:44:00"
2195326,"0.00","82.72","391","05:45:00"
2195348,"0.00","82.61","377","05:46:00"
2195370,"0.00","83.53","361","05:47:00"
2195386,"0.00","82.89","355","05:48:00"
2195402,"0.00","82.77","370","05:49:00"
2195420,"0.00","83.73","384","05:50:00"
2195440,"0.00","83.82","404","05:51:00"
2195462,"0.00","83.65","437","05:52:00"
2195485,"0.00","83.50","494","05:53:00"
2195505,"0.00","83.11","565","05:54:00"
2195525,"0.00","83.30","630","05:55:00"
2195538,"0.00","83.19","690","05:56:00"
2195554,"0.00","83.81","730","05:57:00"
2195573,"0.00","82.81","763","05:58:00"
2195588,"0.00","84.71","786","05:59:00"
2195612,"0.00","84.76","819","06:00:00"
2195634,"0.00","83.77","848","06:01:00"
2195653,"0.00","84.17","866","06:02:00"
2195676,"0.00","83.64","894","06:03:00"
2195698,"0.00","84.26","907","06:04:00"
2195719,"0.00","84.82","897","06:05:00"
2195740,"0.00","85.10","861","06:06:00"
2195756,"0.00","85.03","824","06:07:00"
2195776,"0.00","85.28","779","06:08:00"
2195797,"0.00","85.93","746","06:09:00"
2195820,"0.00","86.92","734","06:10:00"
2195838,"0.00","85.85","729","06:11:00"
2195856,"0.00","86.78","720","06:12:00"
2195872,"0.00","85.38","715","06:13:00"
2195892,"0.00","85.61","712","06:14:00"
2195913,"0.00","86.04","710","06:15:00"
2195931,"0.00","85.14","709","06:16:00"
2195955,"0.00","84.66","709","06:17:00"
2195978,"0.00","84.48","711","06:18:00"
2195997,"0.00","84.94","717","06:19:00"
2196018,"0.00","83.38","725","06:20:00"
"-","-","-","730","06:21"
2196053,"0.00","84.06","741","06:22:00"
2196069,"0.00","85.40","750","06:23:00"
2196087,"0.00","85.54","756","06:24:00"
2196111,"0.00","86.27","763","06:25:00"
2196133,"0.00","85.64","779","06:26:00"
2196155,"0.00","85.92","802","06:27:00"
2196175,"0.00","85.56","826","06:28:00"
2196200,"0.00","86.88","851","06:29:00"
2196220,"0.00","86.91","887","06:30:00"
2196241,"0.00","86.13","955","06:31:00"
2196259,"0.00","86.77","1023","06:32:00"
2196274,"0.00","85.77","1096","06:33:00"
2196292,"0.00","85.15","1190","06:34:00"
"-","-","-","1169","06:35"
2196332,"0.00","86.00","1285","06:36:00"
2196355,"0.00","86.55","-","06:37:00"
"-","-","-","1273","06:38"
2196395,"0.00","87.24","1281","06:39:00"
2196415,"0.00","87.09","1132","06:40:00"
2196432,"0.00","86.79","1265","06:41:00"
2196446,"0.00","87.06","1353","06:42:00"
2196464,"0.00","86.82","1315","06:43:00"
2196482,"0.00","87.91","1277","06:44:00"
2196506,"0.00","87.34","1205","06:45:00"
2196528,"0.00","87.61","1285","06:46:00"
2196546,"0.00","87.46","1291","06:47:00"
2196569,"0.00","88.15","1259","06:48:00"
2196589,"0.00","88.30","1299","06:49:00"
2196606,"0.00","86.57","1408","06:50:00"
2196627,"0.00","86.82","1724","06:51:00"
2196643,"0.00","87.50","1784","06:52:00"
2196657,"0.00","86.87","1724","06:53:00"
2196677,"0.00","88.12","1839","06:54:00"
2196699,"0.00","87.22","1957","06:55:00"
2196723,"0.00","85.93","1944","06:56:00"
2196740,"0.00","87.09","1854","06:57:00"
2196753,"0.00","86.71","1957","06:58:00"
2196770,"0.00","87.19","2018","06:59:00"
2196787,"0.00","86.75","1893","07:00:00"
2196805,"0.00","88.52","2035","07:01:00"
2196827,"0.00","88.34","1973","07:02:00"
2196848,"0.00","89.81","1994","07:03:00"
2196870,"0.00","89.75","1981","07:04:00"
2196890,"0.00","89.27","1883","07:05:00"
2196915,"0.00","90.04","2020","07:06:00"
2196932,"0.00","89.71","2205","07:07:00"
2196945,"0.00","89.89","2273","07:08:00"
2196967,"0.00","90.39","2255","07:09:00"
2196989,"0.00","89.66","2216","07:10:00"
2197007,"0.00","90.17","2453","07:11:00"
2197030,"0.00","88.81","2527","07:12:00"
2197046,"0.00","89.69","2705","07:13:00"
2197061,"0.00","90.90","2777","07:14:00"
2197077,"0.00","91.54","2469","07:15:00"
2197096,"0.00","92.10","1822","07:16:00"
2197112,"0.00","92.59","1566","07:17:00"
2197135,"0.00","92.75","1435","07:18:00"
2197154,"0.00","92.55","1450","07:19:00"
2197175,"0.00","92.34","1475","07:20:00"
2197197,"0.00","93.04","1564","07:21:00"
2197218,"0.00","92.25","1728","07:22:00"
2197240,"0.00","92.16","2155","07:23:00"
2197260,"0.00","92.57","2770","07:24:00"
2197277,"0.00","93.73","2575","07:25:00"
2197300,"0.00","93.42","2519","07:26:00"
2197318,"0.00","94.08","2867","07:27:00"
2197335,"0.00","92.06","2655","07:28:00"
2197350,"0.00","91.83","2760","07:29:00"
2197367,"0.00","92.23","3182","07:30:00"
2197389,"0.00","91.72","2701","07:31:00"
2197411,"0.00","91.24","2642","07:32:00"
"-","-","-","2757","07:33"
2197448,"0.00","89.26","3114","07:34:00"
2197474,"0.00","89.31","3351","07:35:00"
2197495,"0.00","89.89","3843","07:36:00"
2197519,"0.00","88.37","3797","07:37:00"
2197530,"0.00","90.44","3637","07:38:00"
2197547,"0.00","90.75","3642","07:39:00"
2197567,"0.00","90.71","3592","07:40:00"
2197589,"0.00","90.65","3654","07:41:00"
2197606,"0.00","90.33","3689","07:42:00"
2197626,"0.00","89.83","3604","07:43:00"
2197643,"0.00","90.19","3354","07:44:00"
2197660,"0.00","91.28","3234","07:45:00"
2197684,"0.00","90.84","3105","07:46:00"
2197709,"0.00","92.17","2759","07:47:00"
2197726,"0.00","90.86","2412","07:48:00"
2197746,"0.00","91.52","2119","07:49:00"
2197767,"0.00","92.42","1961","07:50:00"
2197784,"0.00","90.26","1881","07:51:00"
2197804,"0.00","90.22","1857","07:52:00"
2197828,"0.00","88.99","1828","07:53:00"
2197846,"0.00","88.09","1886","07:54:00"
2197869,"0.00","87.77","2215","07:55:00"
2197894,"0.00","87.87","2803","07:56:00"
2197911,"0.00","87.93","3554","07:57:00"
2197931,"0.00","88.49","3755","07:58:00"
2197947,"0.00","88.76","3968","07:59:00"
2197967,"0.00","89.09","4420","08:00:00"
2197980,"0.00","88.06","4922","08:01:00"
2197999,"0.00","89.25","5229","08:02:00"
2198022,"0.00","87.81","5437","08:03:00"
2198042,"0.00","87.74","5086","08:04:00"
2198062,"0.00","86.86","4975","08:05:00"
2198083,"0.00","87.24","3052","08:06:00"
2198107,"0.00","85.37","2806","08:07:00"
2198127,"0.00","86.75","2408","08:08:00"
2198147,"0.00","87.06","2419","08:09:00"
2198168,"0.00","87.29","2738","08:10:00"
2198189,"0.00","85.74","3450","08:11:00"
2198211,"0.00","87.00","4225","08:12:00"
2198230,"0.00","87.72","3560","08:13:00"
2198248,"0.00","87.59","3535","08:14:00"
2198268,"0.00","87.41","3629","08:15:00"
2198288,"0.00","87.08","3763","08:16:00"
2198309,"0.00","87.81","3894","08:17:00"
2198333,"0.00","85.59","3789","08:18:00"
"-","-","-","3911","08:19"
2198374,"0.00","87.41","3974","08:20:00"
2198396,"0.00","86.09","4832","08:21:00"
"-","-","-","5500","08:22"
2198422,"0.00","85.75","6515","08:23:00"
2198434,"0.00","85.84","5189","08:24:00"
2198446,"0.00","85.71","5162","08:25:00"
2198467,"0.00","85.30","8697","08:26:00"
2198491,"0.00","86.55","5908","08:27:00"
2198512,"0.00","86.51","6149","08:28:00"
2198538,"0.00","85.24","6679","08:29:00"
2198563,"0.00","85.43","7099","08:30:00"
2198584,"0.00","85.25","5744","08:31:00"
2198606,"0.00","84.14","7116","08:32:00"
2198621,"0.00","85.93","5635","08:33:00"
2198633,"0.00","85.23","6006","08:34:00"
2198649,"0.00","85.40","8382","08:35:00"
2198669,"0.00","86.34","9075","08:36:00"
2198684,"0.00","86.24","9010","08:37:00"
2198701,"0.00","86.80","10580","08:38:00"
2198725,"0.00","85.04","10963","08:39:00"
2198745,"0.00","85.97","11418","08:40:00"
2198766,"0.00","84.10","9648","08:41:00"
"-","-","-","11507","08:42"
2198802,"0.00","77.65","12156","08:43:00"
2198825,"0.00","75.27","9450","08:44:00"
"-","-","-","9644","08:45"
2198873,"0.00","75.10","12992","08:46:00"
2198897,"0.00","74.23","18135","08:47:00"
2198918,"0.00","74.92","20475","08:48:00"
2198936,"0.00","74.63","18321","08:49:00"
2198957,"0.00","72.84","18233","08:50:00"
2198976,"0.00","74.48","17774","08:51:00"
2198994,"0.00","73.33","13608","08:52:00"
2199013,"0.00","71.34","13254","08:53:00"
2199031,"0.00","71.31","15681","08:54:00"
2199049,"0.00","70.31","18612","08:55:00"
2199067,"0.00","69.42","19840","08:56:00"
2199092,"0.00","66.17","18773","08:57:00"
2199117,"0.00","65.81","10791","08:58:00"
2199138,"0.00","64.76","10080","08:59:00"
2199157,"0.00","64.20","6823","09:00:00"
2199171,"0.00","64.11","7264","09:01:00"
2199183,"0.00","64.70","6967","09:02:00"
2199204,"0.00","65.07","7507","09:03:00"
2199229,"0.00","64.41","7834","09:04:00"
2199250,"0.00","64.09","9860","09:05:00"
2199274,"0.00","63.24","9396","09:06:00"
2199293,"0.00","64.74","8253","09:07:00"
2199306,"0.00","63.95","8703","09:08:00"
2199320,"0.00","64.80","8755","09:09:00"
2199340,"0.00","63.21","6754","09:10:00"
2199363,"0.00","64.71","5760","09:11:00"
2199383,"0.00","63.58","7901","09:12:00"
2199407,"0.00","62.88","10081","09:13:00"
2199426,"0.00","61.79","10506","09:14:00"
2199445,"0.00","61.69","10919","09:15:00"
2199459,"0.00","61.21","9760","09:16:00"
2199479,"0.00","60.87","8034","09:17:00"
2199503,"0.00","59.29","8660","09:18:00"
2199521,"0.00","59.65","10319","09:19:00"
2199540,"0.00","58.07","9193","09:20:00"
2199557,"0.00","57.85","10288","09:21:00"
2199576,"0.00","59.79","9834","09:22:00"
2199595,"0.00","60.03","7649","09:23:00"
2199613,"0.00","59.63","7411","09:24:00"
2199629,"0.00","58.93","7018","09:25:00"
2199648,"0.00","57.73","6946","09:26:00"
2199669,"0.00","59.63","7007","09:27:00"
2199689,"0.00","58.89","6928","09:28:00"
2199714,"0.00","58.77","6717","09:29:00"
2199740,"0.00","58.18","7069","09:30:00"
2199761,"0.00","56.34","7054","09:31:00"
2199786,"0.00","58.17","7134","09:32:00"
2199812,"0.00","57.30","7114","09:33:00"
2199832,"0.00","56.08","8094","09:34:00"
2199851,"0.00","57.05","8671","09:35:00"
"-","-","-","7379","09:36"
2199877,"0.00","56.12","6893","09:37:00"
2199889,"0.00","56.06","7119","09:38:00"
"-","-","-","8105","09:39"
2199928,"0.00","55.25","8253","09:40:00"
2199952,"0.00","55.53","7406","09:41:00"
"-","-","-","6910","09:42"
2199998,"0.00","56.60","6986","09:43:00"
2200022,"0.00","58.72","6768","09:44:00"
"-","-","-","6849","09:45"
2200068,"0.00","58.68","7996","09:46:00"
2200088,"0.00","58.04","7026","09:47:00"
2200101,"0.00","59.29","7060","09:48:00"
2200117,"0.00","59.06","9145","09:49:00"
2200136,"0.00","59.13","8906","09:50:00"
2200152,"0.00","59.22","8158","09:51:00"
2200169,"0.00","59.06","8976","09:52:00"
"-","-","-","9192","09:53"
2200206,"0.00","59.35","8004","09:54:00"
2200228,"0.00","58.75","9596","09:55:00"
2200251,"0.00","58.68","9237","09:56:00"
2200275,"0.00","56.92","8327","09:57:00"
2200294,"0.00","58.32","7256","09:58:00"
2200309,"0.00","58.04","6270","09:59:00"
2200328,"0.00","57.29","5666","10:00:00"
2200346,"0.00","56.79","5614","10:01:00"
2200363,"0.00","57.07","5755","10:02:00"
2200383,"0.00","56.75","5955","10:03:00"
2200410,"0.00","56.65","6509","10:04:00"
2200431,"0.00","56.21","6278","10:05:00"
2200455,"0.00","55.64","6737","10:06:00"
"-","-","-","6773","10:07"
2200490,"0.00","55.15","7144","10:08:00"
2200505,"0.00","55.15","6208","10:09:00"
"-","-","-","6366","10:10"
2200533,"0.00","56.45","6596","10:11:00"
2200553,"0.00","55.81","6792","10:12:00"
2200572,"0.00","56.76","10271","10:13:00"
2200596,"0.00","57.49","11208","10:14:00"
2200620,"0.00","57.49","10190","10:15:00"
2200636,"0.00","57.47","10720","10:16:00"
2200655,"0.00","58.99","11669","10:17:00"
2200674,"0.00","58.70","10927","10:18:00"
2200694,"0.00","59.08","10245","10:19:00"
2200720,"0.00","59.35","7128","10:20:00"
2200744,"0.00","57.47","4798","10:21:00"
2200761,"0.00","56.57","4385","10:22:00"
2200781,"0.00","56.19","4351","10:23:00"
"-","-","-","4374","10:24"
2200816,"0.00","54.60","4281","10:25:00"
2200829,"0.00","56.12","2652","10:26:00"
"-","-","-","3778","10:27"
2200864,"0.00","59.39","4154","10:28:00"
2200886,"0.00","58.72","2575","10:29:00"
2200907,"0.00","60.89","2255","10:30:00"
2200932,"0.00","58.43","3949","10:31:00"
2200950,"0.00","59.01","13557","10:32:00"
2200970,"0.00","57.33","14945","10:33:00"
2200994,"0.00","53.25","9256","10:34:00"
2201012,"0.00","52.50","11889","10:35:00"
2201024,"0.00","51.44","8009","10:36:00"
2201039,"0.00","52.21","6599","10:37:00"
