"id","value","liquid","light","update_time"
2251041,"15143.80","144.39","0","02:33:00"
"-","-","-","0","02:34"
"-","-","-","0","02:35"
"-","-","-","0","02:36"
2251121,"15136.05","99.32","0","02:37:00"
2251140,"15133.45","90.77","0","02:38:00"
"-","-","-","0","02:39"
2251185,"15132.44","98.37","0","02:40:00"
2251207,"15147.00","129.92","0","02:41:00"
2251229,"15145.68","112.64","0","02:42:00"
2251255,"15135.52","142.87","0","02:43:00"
2251278,"15139.75","94.59","0","02:44:00"
2251300,"15136.05","107.88","0","02:45:00"
2251324,"15143.48","100.30","0","02:46:00"
2251348,"15114.92","151.71","0","02:47:00"
2251371,"15122.91","134.36","0","02:48:00"
2251393,"15141.12","91.66","0","02:49:00"
2251417,"15144.86","125.39","0","02:50:00"
"-","-","-","0","02:51"
2251466,"15143.06","98.57","0","02:52:00"
"-","-","-","0","02:53"
2251512,"15118.31","105.31","0","02:54:00"
2251536,"15132.35","120.52","0","02:55:00"
2251559,"15136.11","140.86","0","02:56:00"
2251582,"15148.78","132.23","0","02:57:00"
"-","-","-","0","02:58"
2251623,"15130.61","106.57","0","02:59:00"
2251644,"15133.22","79.02","0","03:00:00"
2251669,"15135.36","54.90","0","03:01:00"
2251695,"15128.43","47.19","0","03:02:00"
2251716,"15145.17","53.45","0","03:03:00"
"-","-","-","0","03:04"
2251762,"15132.20","0.22","0","03:05:00"
2251788,"15125.82","41.16","0","03:06:00"
2251810,"15135.93","61.90","0","03:07:00"
"-","-","-","0","03:08"
2251854,"15129.01","66.18","0","03:09:00"
2251877,"15130.96","67.61","0","03:10:00"
2251900,"15137.62","131.51","0","03:11:00"
"-","-","-","0","03:12"
"-","-","-","0","03:13"
2251969,"15135.51","131.76","0","03:14:00"
2251993,"15129.19","107.86","0","03:15:00"
2252020,"15131.61","128.87","0","03:16:00"
2252041,"15129.18","111.00","0","03:17:00"
2252062,"15133.78","140.43","0","03:18:00"
"-","-","-","0","03:19"
"-","-","-","0","03:20"
2252129,"15135.80","175.11","0","03:21:00"
2252152,"15132.94","153.94","0","03:22:00"
"-","-","-","0","03:23"
2252195,"15132.84","155.60","0","03:24:00"
2252218,"15129.53","158.80","0","03:25:00"
2252241,"15130.58","138.92","0","03:26:00"
2252266,"15127.44","134.31","0","03:27:00"
"-","-","-","0","03:28"
"-","-","-","0","03:29"
2252331,"15129.01","158.36","0","03:30:00"
"-","-","-","0","03:31"
2252380,"15128.82","146.44","-","03:32:00"
2252404,"15127.42","149.51","0","03:33:00"
2252427,"15126.52","130.81","0","03:34:00"
2252450,"15128.71","149.24","0","03:35:00"
"-","-","-","0","03:36"
2252499,"15125.82","136.38","0","03:37:00"
2252524,"15126.66","124.79","0","03:38:00"
2252549,"15124.62","125.80","0","03:39:00"
2252572,"15127.05","121.16","0","03:40:00"
"-","-","-","0","03:41"
2252621,"15129.88","137.15","0","03:42:00"
2252644,"15124.59","131.21","0","03:43:00"
2252669,"15120.15","123.31","0","03:44:00"
2252690,"15119.54","104.60","0","03:45:00"
2252717,"15117.52","92.74","0","03:46:00"
2252739,"15119.89","86.13","0","03:47:00"
2252763,"15117.27","102.89","0","03:48:00"
2252784,"15118.67","95.98","0","03:49:00"
"-","-","-","0","03:50"
"-","-","-","0","03:51"
2252854,"15112.52","95.28","0","03:52:00"
2252879,"15114.03","106.81","0","03:53:00"
"-","-","-","0","03:54"
"-","-","-","0","03:55"
2252947,"15125.06","175.60","0","03:56:00"
2252972,"15133.40","174.52","0","03:57:00"
"-","-","-","0","03:58"
2253019,"15142.74","195.25","0","03:59:00"
"-","-","-","0","04:00"
2253059,"15135.10","186.04","0","04:01:00"
2253078,"15137.27","185.86","0","04:02:00"
2253099,"15123.82","175.49","0","04:03:00"
2253123,"15111.79","140.88","0","04:04:00"
2253150,"15118.25","160.64","0","04:05:00"
"-","-","-","0","04:06"
"-","-","-","0","04:07"
2253216,"15111.45","134.81","0","04:08:00"
2253239,"15120.71","165.33","0","04:09:00"
2253260,"15120.53","171.20","0","04:10:00"
2253286,"15125.01","173.24","0","04:11:00"
"-","-","-","0","04:12"
2253334,"15121.79","166.40","0","04:13:00"
2253355,"15122.41","172.27","0","04:14:00"
2253377,"15100.10","126.73","0","04:15:00"
2253399,"15098.79","116.16","0","04:16:00"
2253427,"15097.69","110.28","0","04:17:00"
"-","-","-","0","04:18"
"-","-","-","0","04:19"
"-","-","-","0","04:20"
"-","-","-","0","04:21"
"-","-","-","0","04:22"
2253566,"15103.70","128.96","0","04:23:00"
"-","-","-","0","04:24"
2253610,"15111.13","172.66","0","04:25:00"
"-","-","-","0","04:26"
"-","-","-","0","04:27"
2253674,"15103.34","129.32","0","04:28:00"
2253700,"15114.66","157.84","0","04:29:00"
2253723,"15117.27","161.42","0","04:30:00"
2253747,"15111.48","166.63","0","04:31:00"
"-","-","-","0","04:32"
2253790,"15107.59","151.21","0","04:33:00"
2253812,"15098.29","124.37","0","04:34:00"
2253833,"15093.42","112.69","0","04:35:00"
"-","-","-","0","04:36"
"-","-","-","0","04:37"
2253893,"15094.61","104.61","0","04:38:00"
2253918,"15090.21","98.54","0","04:39:00"
"-","-","-","0","04:40"
2253963,"15086.66","80.19","0","04:41:00"
2253987,"15086.76","64.88","0","04:42:00"
"-","-","-","0","04:43"
"-","-","-","0","04:44"
"-","-","-","0","04:45"
2254075,"15078.92","83.63","0","04:46:00"
"-","-","-","0","04:47"
2254122,"15081.89","59.26","0","04:48:00"
"-","-","-","0","04:49"
2254169,"15083.67","19.42","0","04:50:00"
2254195,"15081.45","9.56","0","04:51:00"
"-","-","-","0","04:52"
"-","-","-","0","04:53"
2254263,"15079.15","-3.10","0","04:54:00"
2254285,"15079.38","-5.18","0","04:55:00"
2254310,"15078.54","7.79","0","04:56:00"
"-","-","-","0","04:57"
2254350,"15076.37","-14.07","0","04:58:00"
2254374,"15076.24","-7.39","0","04:59:00"
2254395,"15077.13","9.15","0","05:00:00"
"-","-","-","0","05:01"
"-","-","-","0","05:02"
2254461,"15086.82","83.76","0","05:03:00"
2254486,"15085.49","109.08","0","05:04:00"
2254510,"15079.23","107.28","0","05:05:00"
2254533,"15079.94","163.54","0","05:06:00"
2254559,"15085.18","151.39","0","05:07:00"
2254585,"15090.15","191.45","0","05:08:00"
2254607,"15088.39","125.50","0","05:09:00"
2254634,"15089.44","120.76","0","05:10:00"
2254657,"15084.21","107.59","0","05:11:00"
2254679,"15080.67","101.53","0","05:12:00"
2254702,"15081.29","142.59","0","05:13:00"
2254722,"15081.46","147.65","1","05:14:00"
2254746,"15087.01","168.45","2","05:15:00"
2254769,"15089.54","185.10","2","05:16:00"
2254794,"15086.38","155.98","3","05:17:00"
"-","-","-","5","05:18"
2254839,"15075.96","182.96","7","05:19:00"
2254864,"15073.73","177.16","5","05:20:00"
"-","-","-","4","05:21"
2254908,"15073.59","141.71","5","05:22:00"
2254930,"15073.96","116.74","6","05:23:00"
2254955,"15079.17","153.06","7","05:24:00"
2254976,"15089.14","213.19","10","05:25:00"
2254998,"15081.85","194.68","14","05:26:00"
2255023,"15078.13","157.07","21","05:27:00"
"-","-","-","24","05:28"
2255067,"15075.72","141.90","18","05:29:00"
2255091,"15074.16","125.40","13","05:30:00"
2255112,"15071.59","117.38","14","05:31:00"
2255135,"15064.71","109.17","19","05:32:00"
"-","-","-","25","05:33"
2255176,"15061.65","74.91","26","05:34:00"
2255200,"15068.71","139.93","28","05:35:00"
2255225,"15066.04","141.32","32","05:36:00"
2255249,"15067.18","154.31","35","05:37:00"
2255271,"15070.35","80.16","37","05:38:00"
"-","-","-","53","05:39"
2255314,"15064.86","62.74","60","05:40:00"
2255337,"15075.34","157.89","64","05:41:00"
2255360,"15065.62","123.04","61","05:42:00"
2255383,"15065.20","117.64","57","05:43:00"
"-","-","-","60","05:44"
"-","-","-","63","05:45"
"-","-","-","66","05:46"
"-","-","-","82","05:47"
2255491,"15062.60","62.92","71","05:48:00"
2255516,"15061.86","67.48","70","05:49:00"
2255539,"15060.95","83.98","84","05:50:00"
2255563,"15063.05","67.00","72","05:51:00"
2255589,"15060.40","93.19","74","05:52:00"
2255611,"15062.07","138.10","70","05:53:00"
2255635,"15056.60","65.41","63","05:54:00"
2255658,"15062.13","36.73","59","05:55:00"
"-","-","-","79","05:56"
2255705,"15060.28","74.51","134","05:57:00"
2255726,"15064.47","108.27","175","05:58:00"
2255751,"15062.78","89.26","165","05:59:00"
2255775,"15062.79","137.57","160","06:00:00"
2255801,"15057.74","137.36","229","06:01:00"
"-","-","-","291","06:02"
"-","-","-","296","06:03"
"-","-","-","304","06:04"
2255884,"15060.02","50.44","360","06:05:00"
2255907,"15076.11","162.77","373","06:06:00"
"-","-","-","380","06:07"
"-","-","-","340","06:08"
2255970,"15428.00","181.27","406","06:09:00"
"-","-","-","434","06:10"
2256017,"15640.42","121.43","448","06:11:00"
2256045,"15622.10","142.09","459","06:12:00"
2256064,"15611.58","174.72","412","06:13:00"
"-","-","-","407","06:14"
2256114,"15589.61","246.45","426","06:15:00"
2256137,"15572.92","217.74","420","06:16:00"
"-","-","-","410","06:17"
"-","-","-","373","06:18"
2256210,"15542.27","215.31","540","06:19:00"
"-","-","-","625","06:20"
"-","-","-","676","06:21"
2256270,"15523.36","221.63","681","06:22:00"
2256290,"15528.55","235.36","633","06:23:00"
2256314,"15536.69","267.63","442","06:24:00"
2256336,"15531.07","250.57","399","06:25:00"
"-","-","-","475","06:26"
2256381,"15523.06","247.91","550","06:27:00"
2256403,"15514.47","240.67","667","06:28:00"
2256428,"15512.79","241.71","719","06:29:00"
2256451,"15512.47","244.22","723","06:30:00"
2256477,"15513.42","247.00","844","06:31:00"
2256501,"15507.21","243.94","872","06:32:00"
2256525,"15505.77","249.50","805","06:33:00"
2256552,"15497.91","231.03","693","06:34:00"
2256574,"15497.55","252.75","740","06:35:00"
2256599,"15496.47","242.08","683","06:36:00"
2256625,"15492.25","235.52","700","06:37:00"
2256649,"15486.38","232.12","620","06:38:00"
2256673,"15481.19","229.91","593","06:39:00"
"-","-","-","650","06:40"
"-","-","-","663","06:41"
"-","-","-","624","06:42"
2256761,"15458.10","187.16","556","06:43:00"
2256785,"15455.55","182.30","578","06:44:00"
"-","-","-","549","06:45"
"-","-","-","429","06:46"
"-","-","-","424","06:47"
2256871,"15454.79","172.01","452","06:48:00"
2256893,"15455.83","174.21","491","06:49:00"
2256916,"15453.80","173.99","501","06:50:00"
2256943,"15453.07","178.16","504","06:51:00"
2256965,"15457.30","195.56","462","06:52:00"
2256993,"15464.59","206.55","551","06:53:00"
2257017,"15467.17","219.05","618","06:54:00"
2257039,"15466.25","219.44","582","06:55:00"
2257064,"15466.57","222.04","602","06:56:00"
2257088,"15466.21","228.30","689","06:57:00"
2257114,"15463.92","227.06","631","06:58:00"
2257136,"15456.73","228.88","560","06:59:00"
2257161,"15450.88","219.89","619","07:00:00"
2257183,"15452.90","220.47","741","07:01:00"
2257209,"15453.66","215.74","769","07:02:00"
2257231,"15455.31","219.13","777","07:03:00"
2257256,"15445.54","231.47","806","07:04:00"
2257280,"15446.91","221.74","901","07:05:00"
"-","-","-","1110","07:06"
2257324,"15445.75","219.33","1173","07:07:00"
2257346,"15441.45","210.59","1094","07:08:00"
2257368,"15443.32","212.11","1210","07:09:00"
2257393,"15443.34","217.74","1310","07:10:00"
2257411,"15440.75","223.76","1266","07:11:00"
2257436,"15437.12","225.16","1081","07:12:00"
2257461,"15441.50","221.64","898","07:13:00"
2257483,"15441.75","217.07","845","07:14:00"
2257505,"15442.98","213.43","893","07:15:00"
2257531,"15450.71","213.94","1091","07:16:00"
"-","-","-","1143","07:17"
2257574,"15462.00","230.56","1210","07:18:00"
2257593,"15466.92","239.90","1189","07:19:00"
2257617,"15463.58","243.65","1067","07:20:00"
"-","-","-","1007","07:21"
2257657,"15463.50","251.59","1085","07:22:00"
2257680,"15463.23","258.23","1186","07:23:00"
2257704,"15461.22","266.24","1226","07:24:00"
2257730,"15463.80","276.82","1075","07:25:00"
"-","-","-","1158","07:26"
2257770,"15457.98","274.04","1173","07:27:00"
2257794,"15458.39","278.27","1210","07:28:00"
"-","-","-","1204","07:29"
2257843,"15454.13","273.40","1222","07:30:00"
2257867,"15447.10","292.06","1299","07:31:00"
2257890,"15452.56","320.96","1440","07:32:00"
"-","-","-","1455","07:33"
"-","-","-","1385","07:34"
2257965,"15448.21","326.68","1261","07:35:00"
2257991,"15463.54","326.05","1370","07:36:00"
2258016,"15579.78","368.97","1457","07:37:00"
"-","-","-","1397","07:38"
2258061,"15794.36","431.06","-","07:39:00"
2258088,"15856.98","436.01","1401","07:40:00"
2258113,"15875.82","396.41","1470","07:41:00"
"-","-","-","1552","07:42"
"-","-","-","1801","07:43"
2258171,"15695.83","352.08","1674","07:44:00"
2258190,"15666.21","343.28","1670","07:45:00"
2258210,"15646.59","329.52","1889","07:46:00"
2258230,"15633.43","340.23","1927","07:47:00"
2258252,"15618.20","335.30","1356","07:48:00"
2258276,"15605.19","329.05","923","07:49:00"
2258296,"15594.50","329.34","661","07:50:00"
"-","-","-","672","07:51"
"-","-","-","763","07:52"
"-","-","-","958","07:53"
2258382,"15563.36","323.92","1195","07:54:00"
2258407,"15558.53","336.63","1079","07:55:00"
2258431,"15553.33","335.12","1160","07:56:00"
"-","-","-","1219","07:57"
"-","-","-","981","07:58"
2258495,"15537.33","315.54","939","07:59:00"
2258517,"15533.36","332.53","1251","08:00:00"
2258537,"15529.71","331.44","1712","08:01:00"
2258563,"15531.82","322.47","2057","08:02:00"
2258588,"15524.25","346.32","1942","08:03:00"
"-","-","-","1376","08:04"
2258633,"15514.58","330.20","1101","08:05:00"
2258657,"15509.53","334.09","1317","08:06:00"
"-","-","-","1097","08:07"
2258702,"15508.91","335.57","784","08:08:00"
2258726,"15505.11","331.86","635","08:09:00"
2258749,"15505.22","341.25","748","08:10:00"
2258775,"15494.91","313.79","1082","08:11:00"
2258799,"15501.38","336.54","1226","08:12:00"
2258820,"15496.99","332.41","1173","08:13:00"
2258847,"15493.84","320.14","1643","08:14:00"
2258870,"15497.27","343.83","2033","08:15:00"
2258896,"15493.66","345.82","2148","08:16:00"
2258922,"15485.12","348.28","2127","08:17:00"
2258943,"15487.61","356.81","2540","08:18:00"
2258967,"15477.89","316.39","2723","08:19:00"
"-","-","-","2882","08:20"
"-","-","-","2951","08:21"
2259030,"15481.60","385.52","2618","08:22:00"
2259050,"15476.48","376.66","2230","08:23:00"
2259075,"15472.47","367.62","2110","08:24:00"
2259097,"15465.32","350.67","1789","08:25:00"
2259122,"15467.86","415.85","1740","08:26:00"
2259146,"15461.85","383.90","1912","08:27:00"
2259165,"15458.19","392.11","2500","08:28:00"
2259188,"15458.70","366.96","2026","08:29:00"
2259212,"15453.76","363.18","1674","08:30:00"
2259237,"15448.21","371.85","1626","08:31:00"
2259264,"15448.18","364.34","1620","08:32:00"
2259289,"15450.08","359.35","1700","08:33:00"
2259313,"15452.71","361.64","2163","08:34:00"
2259337,"15448.75","370.19","2776","08:35:00"
2259360,"15446.37","370.62","3544","08:36:00"
2259385,"15448.28","386.37","4450","08:37:00"
"-","-","-","5195","08:38"
"-","-","-","6019","08:39"
"-","-","-","6293","08:40"
2259465,"15433.22","378.66","4747","08:41:00"
2259491,"15429.41","394.07","3851","08:42:00"
"-","-","-","3710","08:43"
"-","-","-","3848","08:44"
"-","-","-","4162","08:45"
2259583,"15408.13","349.48","4240","08:46:00"
2259606,"15406.73","339.40","3955","08:47:00"
2259633,"15401.48","354.19","3852","08:48:00"
2259656,"15399.63","376.42","4213","08:49:00"
2259681,"15397.35","370.42","4572","08:50:00"
2259707,"15387.99","387.40","4594","08:51:00"
2259731,"15390.66","365.07","4032","08:52:00"
2259755,"15382.97","349.18","3194","08:53:00"
"-","-","-","3000","08:54"
"-","-","-","3134","08:55"
2259821,"15370.01","350.29","2898","08:56:00"
2259844,"15367.22","344.69","2869","08:57:00"
"-","-","-","2895","08:58"
2259893,"15357.36","362.48","2603","08:59:00"
"-","-","-","2283","09:00"
2259938,"15346.30","405.63","2659","09:01:00"
"-","-","-","3415","09:02"
"-","-","-","3989","09:03"
2260002,"15336.88","390.47","4132","09:04:00"
2260027,"15343.91","375.28","4081","09:05:00"
2260053,"15327.58","108.91","4008","09:06:00"
2260073,"15323.80","110.31","4250","09:07:00"
2260092,"15320.62","94.27","4556","09:08:00"
"-","-","-","4777","09:09"
2260142,"15316.79","85.29","4880","09:10:00"
"-","-","-","4822","09:11"
2260183,"15434.24","127.67","4495","09:12:00"
2260210,"15541.12","104.65","4289","09:13:00"
"-","-","-","4117","09:14"
2260254,"15745.62","92.61","3820","09:15:00"
2260278,"15801.10","91.98","3339","09:16:00"
"-","-","-","3710","09:17"
2260326,"15677.06","99.51","4627","09:18:00"
"-","-","-","5269","09:19"
2260372,"15609.07","81.54","5466","09:20:00"
"-","-","-","5203","09:21"
2260416,"15573.57","94.92","5142","09:22:00"
"-","-","-","5292","09:23"
2260458,"15551.35","104.08","5365","09:24:00"
"-","-","-","5245","09:25"
"-","-","-","4900","09:26"
2260529,"15506.67","90.54","4488","09:27:00"
2260549,"15498.84","108.19","4170","09:28:00"
2260566,"15489.17","84.67","3660","09:29:00"
2260593,"15480.13","96.83","2572","09:30:00"
2260608,"15475.05","89.09","2156","09:31:00"
"-","-","-","2300","09:32"
2260658,"15461.35","111.53","2501","09:33:00"
"-","-","-","2787","09:34"
2260699,"15453.95","101.15","3099","09:35:00"
2260721,"15449.90","105.69","3972","09:36:00"
2260743,"15448.03","118.44","5101","09:37:00"
2260768,"15448.73","116.20","6628","09:38:00"
"-","-","-","7259","09:39"
2260813,"15442.61","131.19","5140","09:40:00"
2260835,"15433.13","106.04","4756","09:41:00"
"-","-","-","4788","09:42"
"-","-","-","5353","09:43"
2260905,"15416.84","111.96","6214","09:44:00"
"-","-","-","6525","09:45"
2260955,"15405.90","153.21","7088","09:46:00"
2260979,"15392.04","102.37","8256","09:47:00"
"-","-","-","8995","09:48"
2261023,"15383.56","141.45","10844","09:49:00"
"-","-","-","11140","09:50"
2261065,"15365.78","113.87","10666","09:51:00"
2261090,"15355.92","120.71","10501","09:52:00"
2261112,"15344.51","139.65","10456","09:53:00"
2261138,"15338.55","110.40","8441","09:54:00"
"-","-","-","9191","09:55"
"-","-","-","10123","09:56"
"-","-","-","10399","09:57"
"-","-","-","10136","09:58"
"-","-","-","10732","09:59"
2261272,"15265.43","126.62","11951","10:00:00"
2261292,"15266.47","105.51","11017","10:01:00"
2261319,"15241.02","132.85","7469","10:02:00"
2261340,"15233.83","112.90","6028","10:03:00"
2261365,"15214.18","103.65","5479","10:04:00"
"-","-","-","4506","10:05"
"-","-","-","3179","10:06"
2261426,"15282.89","124.29","3284","10:07:00"
2261456,"15384.08","122.26","3869","10:08:00"
2261475,"15482.33","114.64","3655","10:09:00"
2261495,"15596.86","112.82","3296","10:10:00"
"-","-","-","3584","10:11"
"-","-","-","4258","10:12"
2261566,"15761.56","80.66","4247","10:13:00"
2261588,"15692.78","38.68","4563","10:14:00"
2261615,"15622.29","68.55","5141","10:15:00"
"-","-","-","3728","10:16"
2261658,"15541.90","68.84","2739","10:17:00"
"-","-","-","2873","10:18"
2261708,"15488.72","39.82","2975","10:19:00"
2261732,"15471.32","39.50","3796","10:20:00"
"-","-","-","4462","10:21"
2261777,"15437.04","12.38","5445","10:22:00"
2261796,"15428.72","24.45","5228","10:23:00"
2261818,"15418.89","39.36","4879","10:24:00"
2261838,"15412.52","45.77","5050","10:25:00"
"-","-","-","5162","10:26"
"-","-","-","4829","10:27"
"-","-","-","4693","10:28"
2261934,"15370.85","36.52","4840","10:29:00"
2261954,"15370.21","48.18","5257","10:30:00"
"-","-","-","5489","10:31"
2262003,"15360.82","61.59","5943","10:32:00"
2262025,"15350.26","54.61","6397","10:33:00"
2262045,"15347.79","50.28","6778","10:34:00"
"-","-","-","6819","10:35"
"-","-","-","5436","10:36"
2262110,"15311.66","27.33","4605","10:37:00"
2262136,"15304.87","38.79","4565","10:38:00"
"-","-","-","5361","10:39"
2262177,"15280.73","0.65","5861","10:40:00"
"-","-","-","5400","10:41"
2262219,"15266.45","-12.59","4684","10:42:00"
2262247,"15259.90","11.45","4834","10:43:00"
"-","-","-","4796","10:44"
"-","-","-","4839","10:45"
"-","-","-","4239","10:46"
2262347,"15240.94","-10.16","3582","10:47:00"
2262373,"15229.04","-30.03","3224","10:48:00"
"-","-","-","2590","10:49"
2262418,"15225.63","-59.82","2677","10:50:00"
2262436,"15215.92","-42.14","2496","10:51:00"
"-","-","-","2670","10:52"
2262482,"15234.72","25.95","2680","10:53:00"
2262508,"15237.67","42.32","2814","10:54:00"
2262534,"15240.62","65.53","3054","10:55:00"
2262552,"15246.78","83.81","2954","10:56:00"
2262578,"15252.54","92.58","2737","10:57:00"
2262601,"15242.93","81.40","2607","10:58:00"
"-","-","-","2613","10:59"
2262642,"15250.85","99.41","2688","11:00:00"
2262667,"15249.40","78.28","2113","11:01:00"
2262694,"15241.96","105.72","1949","11:02:00"
"-","-","-","1984","11:03"
2262740,"15227.79","80.31","2033","11:04:00"
2262762,"15229.46","93.89","2073","11:05:00"
"-","-","-","2115","11:06"
"-","-","-","2111","11:07"
2262821,"15210.79","75.48","2049","11:08:00"
2262842,"15204.92","70.46","1963","11:09:00"
2262871,"15210.92","65.64","1882","11:10:00"
2262893,"15208.72","84.60","1938","11:11:00"
2262914,"15204.43","73.82","2030","11:12:00"
2262932,"15195.44","101.83","2318","11:13:00"
"-","-","-","2542","11:14"
"-","-","-","2604","11:15"
2262992,"15198.44","108.88","2735","11:16:00"
