"id","temperature","humidity","light","co2","ec","ph","wet_temp","dew","hd","vpd","update_time"
999072,"17.67","89.86","667","566.000","1.150","9.940",16.602306365966797,15.985956266381876,1.5260641497959515,0.20484859232035718,"06:16:00.000000"
999082,"17.71","89.90","687","567.000","1.150","9.940",16.645431518554688,16.032395705246525,1.5236832211829583,0.2045681040176607,"06:17:00.000000"
999092,"17.77","89.83","710","567.000","1.150","9.940",16.6961669921875,16.07945262828125,1.5397547950308947,0.20675334884049762,"06:18:00.000000"
999102,"17.79","89.70","731","566.000","1.190","9.870",16.701507568359375,16.076411341159048,1.5613016795031207,0.20965124593064316,"06:19:00.000000"
999112,"17.84","89.69","751","567.000","0.000","9.910",16.749038696289062,16.12416020558342,1.5674926031360634,0.21051292937160254,"06:20:00.000000"
999122,"17.88","89.54","769","563.000","1.110","9.940",16.771602630615234,16.137356986857842,1.5941018144792292,0.2141051066658907,"06:21:00.000000"
999132,"17.93","89.52","789","559.000","1.110","9.940",16.81793212890625,16.183192067276128,1.6019253087816967,0.21520427812897758,"06:22:00.000000"
999142,"17.98","89.40","809","558.000","1.080","9.940",16.85344696044922,16.211562168986113,1.6251112857827188,0.21836030723511576,"06:23:00.000000"
999152,"18.01","89.25","829","558.000","1.110","9.940",16.86626434326172,16.214874683660643,1.6510616676411995,0.22184504295110336,"06:24:00.000000"
999162,"18.04","89.31","853","561.000","1.110","9.910",16.901779174804688,16.25487143656857,1.644788266547776,0.22104696572451807,"06:25:00.000000"
999172,"18.10","89.11","881","562.000","1.110","9.910",16.938095092773438,16.278812172394343,1.6815691199339984,0.22603228244646373,"06:26:00.000000"
999182,"18.14","89.04","907","562.000","1.080","9.940",16.969337463378906,16.306148997267623,1.6964203910864626,0.22804267374473888,"06:27:00.000000"
999192,"18.14","89.01","931","562.000","1.110","9.910",16.965999603271484,16.30076071218146,1.7010638775584148,0.22867894942713854,"06:28:00.000000"
999202,"18.20","88.94","951","564.000","1.080","9.970",17.016334533691406,16.347396232033788,1.718034041808,0.23104206557121004,"06:29:00.000000"
999212,"18.24","88.87","966","565.000","1.110","9.910",17.047576904296875,16.374768406086574,1.7330349693256313,0.23303817404745325,"06:30:00.000000"
999222,"18.29","88.88","979","569.000","1.110","9.940",17.09697723388672,16.42567562863202,1.7366449439508482,0.23359228376116797,"06:31:00.000000"
999232,"18.31","88.94","1001","569.000","1.150","9.940",17.122879028320312,16.455924574666984,1.7293341269526596,0.23263711946618598,"06:32:00.000000"
999242,"18.32","88.84","1034","569.000","1.150","9.940",17.121543884277344,16.448049615564894,1.7460099987079687,0.23487133156451706,"06:33:00.000000"
999252,"18.34","88.84","1070","569.000","1.230","9.940",17.141036987304688,16.46798405360273,1.7480915660327039,0.23514563604414498,"06:34:00.000000"
999262,"18.34","88.79","1105","568.000","1.150","9.970",17.13542938232422,16.458956932279534,1.7559235174934251,0.236221200375347,"06:35:00.000000"
999272,"18.36","88.77","1136","568.000","1.110","9.940",17.152652740478516,16.47524164935025,1.7611531891383674,0.2369321666513681,"06:36:00.000000"
999282,"18.37","88.85","1165","568.000","1.190","9.940",17.17121124267578,16.499388496985944,1.7496489504459216,0.23535139755888893,"06:37:00.000000"
999292,"18.41","88.75","1188","569.000","1.110","9.940",17.198848724365234,16.521009387363986,1.769551217838,0.2380835429282236,"06:38:00.000000"
999302,"18.44","88.70","1230","569.000","1.110","9.970",17.222347259521484,16.541690792438175,1.7805936917011191,0.23960394759045087,"06:39:00.000000"
999312,"18.50","88.64","1275","568.000","1.150","9.970",17.27375030517578,16.590155074311223,1.7964530760000006,0.2417770964832325,"06:40:00.000000"
999322,"18.54","88.51","1314","570.000","1.150","9.970",17.298049926757812,16.606467495661473,1.8213415529316936,0.2451719365561921,"06:41:00.000000"
999332,"18.62","88.40","1341","570.000","1.150","9.970",17.363204956054688,16.665727679780677,1.8475504702252792,0.2487573783439867,"06:42:00.000000"
999342,"18.69","88.11","1377","573.000","1.150","9.940",17.398719787597656,16.683133466514253,1.901638703541538,0.2560967215915529,"06:43:00.000000"
999352,"18.76","87.91","1404","571.000","1.190","9.940",17.44384765625,16.716025425555312,1.9416885947322253,0.26157266113308564,"06:44:00.000000"
999362,"18.84","87.63","1420","571.000","1.070","9.910",17.489776611328125,16.744624505720502,1.9961234521009281,0.2689589843189445,"06:45:00.000000"
999372,"18.86","87.53","1428","572.000","1.110","10.010",17.497920989990234,16.746428091406862,2.0146523311103515,0.2714389268755763,"06:46:00.000000"
999382,"18.92","87.33","1455","572.000","1.150","9.940",17.533302307128906,16.769440158745308,2.054271316942657,0.2768461164111901,"06:47:00.000000"
999392,"18.98","87.34","1479","574.000","1.190","9.940",17.592315673828125,16.830406449913475,2.059974758263392,0.27766577387951263,"06:48:00.000000"
999402,"19.07","87.23","1488","576.000","1.150","9.970",17.666549682617188,16.89897434926469,2.089000828171896,0.2816665243153086,"06:49:00.000000"
999412,"19.14","86.64","1522","574.000","1.110","9.970",17.667083740234375,16.860674797941545,2.1946103541674233,0.29598334864905385,"06:50:00.000000"
999422,"19.13","86.53","1555","577.000","1.070","10.010",17.645187377929688,16.831122721167727,2.2113678856854246,0.29819626956868994,"06:51:00.000000"
999431,"19.22","86.50","1603","577.000","1.150","9.970",17.728233337402344,16.914044651098187,2.2281514577927997,0.30054543778532017,"06:52:00.000000"
999441,"19.32","86.14","1641","577.000","1.110","9.970",17.783241271972656,16.946483391135466,2.3011652492801282,0.31049535008610823,"06:53:00.000000"
999451,"19.38","86.04","1675","575.000","1.110","9.970",17.829437255859375,16.987154691687987,2.326020104695232,0.3139147835252093,"06:54:00.000000"
999461,"19.45","85.78","1668","577.000","1.140","9.970",17.8668212890625,17.00818148651818,2.379182069196,0.32114474404608195,"06:55:00.000000"
999471,"19.48","85.68","1678","578.000","1.110","9.910",17.8839111328125,17.018922418238247,2.400171747894783,0.32402537013351707,"06:56:00.000000"
999481,"19.53","85.58","1698","581.000","1.110","9.940",17.920494079589844,17.049831624600294,2.424094958633825,0.3272857227976321,"06:57:00.000000"
999491,"19.59","85.32","1716","579.000","1.140","9.940",17.947998046875,17.060676958752065,2.4765779835753943,0.3344224870384366,"06:58:00.000000"
999501,"19.66","85.12","1749","579.000","1.180","9.940",17.991790771484375,17.09214566157496,2.520732222121728,0.34046674273471067,"06:59:00.000000"
999511,"19.69","84.79","1773","580.000","1.140","9.970",17.982177734375,17.06011938819815,2.5812095757683036,0.3487204460775516,"07:00:00.000000"
999520,"19.74","84.86","1813","579.000","1.140","9.910",18.038253784179688,17.122428934357067,2.576934691676895,0.3481471663168641,"07:01:00.000000"
999530,"19.80","84.73","1839","574.000","1.100","9.970",18.0804443359375,17.15695894498746,2.6082922646639997,0.35244471943510225,"07:02:00.000000"
999540,"19.84","84.66","1852","573.000","1.180","9.940",18.110485076904297,17.183064851098,2.626447502413697,0.35492861769036355,"07:03:00.000000"
999550,"19.92","84.40","1886","569.000","1.140","9.970",18.15654754638672,17.212869042062998,2.6836107803980784,0.3627620299008193,"07:04:00.000000"
999560,"20.00","84.20","1921","568.000","1.100","9.970",18.20941925048828,17.253651696873803,2.730879899999998,0.36924458499836954,"07:05:00.000000"
999570,"20.06","84.05","1955","568.000","1.060","9.970",18.24920654296875,17.28449722495976,2.7665816639287204,0.3740926082877195,"07:06:00.000000"
999579,"20.12","83.78","1974","566.000","1.060","9.940",18.274574279785156,17.292292317110746,2.823386894011776,0.3818692260288962,"07:07:00.000000"
999589,"20.17","83.52","2004","566.000","1.060","9.970",18.291397094726562,17.291894957783406,2.877113145720065,0.3892029340719915,"07:08:00.000000"
999598,"20.21","83.30","2074","566.000","1.100","9.970",18.30341339111328,17.28927602469829,2.9224028155123207,0.3953942082730336,"07:09:00.000000"
999608,"20.25","83.53","2190","568.000","1.140","9.910",18.36883544921875,17.372243614514947,2.888955348749999,0.39089609073371323,"07:10:00.000000"
999618,"20.32","83.30","2381","570.000","1.180","9.940",18.40808868408203,17.396957108073043,2.9414024074361613,0.39808348779559816,"07:11:00.000000"
999628,"20.38","83.01","2628","570.000","1.140","9.970",18.4307861328125,17.400657067650148,3.0030714402578056,0.406492488191417,"07:12:00.000000"
999638,"20.45","82.44","2820","567.000","1.170","9.940",18.429183959960938,17.3599761016333,3.1166362277279998,0.4219537777266492,"07:13:00.000000"
999648,"20.49","82.05","2835","565.000","1.140","9.970",18.420372009277344,17.323998245920496,3.19336218091688,0.4323809546650921,"07:14:00.000000"
999658,"20.51","82.25","2685","564.000","1.060","9.970",18.463363647460938,17.38214184889506,3.1614989974313996,0.4280828157045555,"07:15:00.000000"
999668,"20.53","82.37","2608","564.000","1.100","9.910",18.49660873413086,17.424587469639363,3.143821694625535,0.42570952448759947,"07:16:00.000000"
999678,"20.58","82.44","2601","565.000","1.100","9.970",18.552417755126953,17.486873717532223,3.140559945795392,0.4253722798020082,"07:17:00.000000"
999688,"20.68","82.35","2595","566.000","1.060","9.940",18.636398315429688,17.56719844342122,3.1752656170172813,0.43017395549839604,"07:18:00.000000"
999698,"20.73","82.13","2644","565.000","1.060","9.970",18.6572265625,17.573556164500328,3.2243018686985447,0.43687693865322574,"07:19:00.000000"
999708,"20.83","81.68","2630","566.000","1.130","9.970",18.697547912597656,17.584201644040625,3.324964384370624,0.45066429069736247,"07:20:00.000000"
999718,"20.95","81.54","2666","568.000","1.130","9.940",18.7939453125,17.67392253431134,3.374050448158,0.4574708856173128,"07:21:00.000000"
999728,"20.99","81.40","2638","567.000","1.090","9.970",18.814773559570312,17.685785851486635,3.407624664179039,0.46207553524803335,"07:22:00.000000"
999738,"21.06","81.36","2655","567.000","1.090","9.970",18.876190185546875,17.7464792577291,3.4289979732688636,0.4650289225726187,"07:23:00.000000"
999748,"21.17","81.61","2710","569.000","1.130","9.970",19.010639190673828,17.902299552019482,3.404885668388353,0.46192681852072254,"07:24:00.000000"
999758,"21.30","81.27","2750","571.000","1.130","9.940",19.091949462890625,17.962940437617753,3.4943348457259997,0.4742231895548986,"07:25:00.000000"
999768,"21.39","80.59","2774","573.000","1.090","9.940",19.093017578125,17.917100697858217,3.640318478531542,0.49416707593635606,"07:26:00.000000"
999778,"21.47","79.79","2789","572.000","1.090","9.970",19.068984985351562,17.836309252184307,3.8081322193640865,0.5171220348005644,"07:27:00.000000"
999788,"21.50","79.93","2801","572.000","1.090","9.970",19.114646911621094,17.89340464671557,3.7883906212499987,0.5144541891882313,"07:28:00.000000"
999798,"21.52","79.34","2798","572.000","1.050","9.970",19.059906005859375,17.795175596005496,3.904319933211008,0.5302417258155824,"07:29:00.000000"
999808,"21.56","78.92","2824","572.000","1.130","9.940",19.044952392578125,17.749854847937925,3.993014520023806,0.5423575816477367,"07:30:00.000000"
999818,"21.60","79.36","2839","572.000","0.000","9.970",19.137611389160156,17.877141944044,3.918816357504001,0.5322990094311038,"07:31:00.000000"
999828,"21.61","79.19","2839","570.000","1.130","10.010",19.125595092773438,17.85259696964834,3.953402129939697,0.5370431517696549,"07:32:00.000000"
999837,"21.60","78.59","2893","570.000","1.090","9.970",19.041213989257812,17.722478298771204,4.065012510376,0.5521500725325893,"07:33:00.000000"
999847,"21.55","78.64","2832","570.000","1.120","9.970",19.000625610351562,17.68393190904129,4.043689083912,0.5491716217893707,"07:34:00.000000"
999857,"21.48","78.62","2744","567.000","1.050","9.970",18.932533264160156,17.61183328544549,4.030949101392254,0.5473543432835651,"07:35:00.000000"
999867,"21.46","78.39","2737","568.000","1.120","9.970",18.88500213623047,17.54592456588184,4.069551486635056,0.5525687476630534,"07:36:00.000000"
999876,"21.47","78.16","2731","568.000","1.120","9.970",18.865642547607422,17.509237699977756,4.115270048041154,0.5588076489592148,"07:37:00.000000"
999886,"21.48","78.34","2732","567.000","1.120","9.940",18.897552490234375,17.555398760478106,4.08373982863219,0.5545114368056125,"07:38:00.000000"
999895,"21.53","78.58","2840","569.000","1.160","9.970",18.974456787109375,17.65252173931604,4.0503110118690255,0.5500199789975262,"07:39:00.000000"
999905,"21.60","78.25","2961","566.000","1.080","10.010",18.998489379882812,17.65368285652969,4.1295666558000015,0.5609254671800752,"07:40:00.000000"
999915,"21.72","78.16","3075","567.000","1.120","9.940",19.099292755126953,17.751815532938576,4.175813196452353,0.5674128211402909,"07:41:00.000000"
999925,"21.84","77.81","3160","566.000","1.050","10.010",19.167251586914062,17.79720270505843,4.272543857436734,0.5807029514985711,"07:42:00.000000"
999935,"21.96","77.66","3227","569.000","1.080","9.940",19.260177612304688,17.8828946161029,4.331624192366466,0.5889717603185964,"07:43:00.000000"
999945,"22.04","77.60","3205","570.000","1.120","9.940",19.327068328857422,17.948009329524513,4.3635489244569605,0.5934294987216837,"07:44:00.000000"
999955,"22.15","77.33","2903","568.000","1.080","10.010",19.39502716064453,17.999071346636693,4.4445202608829995,0.6046511251179691,"07:45:00.000000"
999965,"22.28","77.53","2304","568.000","1.120","10.010",19.541893005371094,18.1661572630461,4.438753729752385,0.6040910404664828,"07:46:00.000000"
999975,"22.38","77.72","1959","566.000","1.080","10.010",19.659652709960938,18.30213247752841,4.426880617034177,0.6026337213086734,"07:47:00.000000"
999984,"22.45","76.04","2001","564.000","1.040","10.010",19.507713317871094,18.022251441344306,4.780085477887997,0.6508509509857217,"07:48:00.000000"
999993,"22.42","75.22","2274","559.000","1.080","10.010",19.373130798339844,17.820869638253185,4.935069817747104,0.6718791133633794,"07:49:00.000000"
1000003,"22.44","75.89","2547","556.000","1.040","9.970",19.47887420654297,17.98107804373725,4.807217737132865,0.6545085353360836,"07:50:00.000000"
1000013,"22.50","75.30","2799","553.000","1.150","10.010",19.457778930664062,17.915346930103503,4.9420470125,0.6729586589108478,"07:51:00.000000"
1000023,"22.50","75.27","2784","552.000","1.040","9.970",19.453773498535156,17.908874152651098,4.948049498750002,0.673794615958629,"07:52:00.000000"
1000033,"22.57","75.05","2603","551.000","1.110","10.010",19.489822387695312,17.930105833298754,5.012394421519762,0.6826616953720439,"07:53:00.000000"
1000043,"22.62","75.03","2520","551.000","1.150","9.970",19.533348083496094,17.974026522154865,5.030987719929776,0.6852874061557653,"07:54:00.000000"
1000053,"22.65","75.44","2573","552.000","1.080","10.010",19.614791870117188,18.08957184116892,4.9569996031839985,0.6753129888113939,"07:55:00.000000"
1000063,"22.67","75.48","2411","551.000","1.080","9.940",19.63855743408203,18.117339533317576,4.9546704244647355,0.6750055771893692,"07:56:00.000000"
1000073,"22.70","75.22","2284","552.000","1.110","10.010",19.63214874267578,18.09131066533112,5.015926361124,0.6834323327244416,"07:57:00.000000"
1000082,"22.75","75.20","2158","552.000","1.150","10.010",19.675941467285156,18.135637789220574,5.034547249999999,0.6860117842181751,"07:58:00.000000"
1000092,"22.80","74.81","2206","552.000","1.110","9.970",19.67060089111328,18.100866374460242,5.128559037448001,0.6989445708488666,"07:59:00.000000"
1000102,"22.84","74.73","2371","553.000","1.040","9.940",19.697036743164062,18.122532993724594,5.156783258001088,0.7028692026485779,"08:00:00.000000"
1000112,"22.85","75.14","2580","554.000","1.110","10.010",19.76032257080078,18.219158263480928,5.076055099896001,0.6919328060099523,"08:01:00.000000"
1000122,"22.81","74.98","3741","550.000","1.040","9.970",19.702377319335938,18.14682336137782,5.096900255235552,0.6946581595095619,"08:02:00.000000"
1000132,"22.78","74.48","4929","551.000","1.110","9.970",19.60865020751953,18.01137386542856,5.189727252220543,0.7072233190810152,"08:03:00.000000"
1000142,"22.78","74.22","4760","552.000","1.110","9.940",19.57447052001953,17.956082266576214,5.242600648990816,0.7143925480535881,"08:04:00.000000"
1000152,"22.84","74.52","4993","551.000","1.070","9.970",19.669265747070312,18.077743643445988,5.199637412499712,0.7087141610274912,"08:05:00.000000"
1000161,"22.85","74.73","4260","551.000","1.070","9.940",19.706382751464844,18.132362653385133,5.159771213772,0.7033069285449344,"08:06:00.000000"
1000170,"22.79","74.28","3121","549.000","1.140","10.010",19.59156036376953,17.978467051997,5.233430979345888,0.7132096878802475,"08:07:00.000000"
1000180,"22.71","73.97","2586","551.000","1.140","10.010",19.47673797607422,17.83468520663138,5.272005215097687,0.7183157301367963,"08:08:00.000000"
1000190,"22.62","75.32","2603","549.000","1.030","9.970",19.571266174316406,18.035208161409315,4.972558146890947,0.6773452960503427,"08:09:00.000000"
1000200,"22.60","74.88","2519","549.000","1.140","9.970",19.495162963867188,17.922875100418466,5.055340254592002,0.6885674341481899,"08:10:00.000000"
1000210,"22.58","74.91","2524","548.000","1.140","10.010",19.480743408203125,17.910134415928418,5.043446166680688,0.686908767034901,"08:11:00.000000"
1000219,"22.60","75.35","2790","548.000","1.100","9.970",19.556846618652344,18.02248109430182,4.960753872440003,0.6756601817193267,"08:12:00.000000"
1000229,"22.61","75.55","3468","547.000","1.100","9.970",19.59209442138672,18.074011158102202,4.923360169773119,0.670655506754667,"08:13:00.000000"
1000239,"22.63","75.56","4441","547.000","1.070","9.970",19.61212158203125,18.095756323489702,4.927060210343647,0.6711614350716939,"08:14:00.000000"
1000249,"22.68","75.25","5935","549.000","1.100","10.010",19.61772918701172,18.07857130804568,5.0040469342512,0.681739693982761,"08:15:00.000000"
1000258,"22.81","75.01","6059","549.000","1.100","10.010",19.706382751464844,18.153270802732283,5.090788864042224,0.6938144542103568,"08:16:00.000000"
1000267,"22.95","74.95","4802","551.000","1.140","9.970",19.827880859375,18.275709838788003,5.144552851064999,0.7013858992096118,"08:17:00.000000"
1000277,"23.08","74.98","3541","551.000","1.100","10.040",19.952049255371094,18.407626269777836,5.177184815182462,0.7060867902147813,"08:18:00.000000"
1000287,"23.21","74.39","4590","550.000","1.100","9.970",19.993438720703125,18.406982692860726,5.339239370879856,0.7284722852504121,"08:19:00.000000"
1000297,"23.31","74.00","5094","554.000","1.030","9.940",20.033226013183594,18.419318316473035,5.451944776657603,0.7440535303209529,"08:20:00.000000"
1000307,"23.44","73.42","4325","553.000","1.060","9.940",20.07488250732422,18.41929611914496,5.615535266424191,0.7666297367931328,"08:21:00.000000"
1000317,"23.54","72.82","4605","551.000","1.060","9.970",20.085296630859375,18.38450926576984,5.775502449735068,0.7887406061302873,"08:22:00.000000"
1000326,"23.68","73.05","5850","552.000","1.060","9.970",20.24524688720703,18.569851390705445,5.773003601928636,0.7886290242958058,"08:23:00.000000"
1000336,"23.86","72.38","7146","550.000","1.130","9.970",20.31841278076172,18.59544738033788,5.9781249664905936,0.8170930381462,"08:24:00.000000"
1000346,"24.06","71.62","7894","546.000","1.100","9.970",20.396652221679688,18.619290452849707,6.213621166656287,0.8496954998894719,"08:25:00.000000"
1000356,"24.18","70.52","7834","545.000","1.020","9.940",20.352859497070312,18.48724854060938,6.499065886050495,0.8889989235103262,"08:26:00.000000"
1000366,"24.30","71.73","8010","541.000","1.090","9.970",20.631103515625,18.874167424013958,6.275345826794,0.8587045233696795,"08:27:00.000000"
1000376,"24.40","70.59","8068","536.000","1.060","9.940",20.562744140625,18.71390661817636,6.5659133862640005,0.8986714641996365,"08:28:00.000000"
1000386,"24.49","70.25","7425","535.000","1.090","9.940",20.596656799316406,18.72293760706106,6.676132225120398,0.913975616613191,"08:29:00.000000"
1000396,"24.69","69.72","8302","537.000","1.050","10.010",20.70293426513672,18.793114282390583,6.873236942147075,0.9414865288553497,"08:30:00.000000"
1000406,"24.90","69.38","8163","538.000","1.050","9.970",20.8447265625,18.91588453696165,7.034258175028,0.9640999527275529,"08:31:00.000000"
1000416,"25.07","68.54","9536","537.000","1.050","9.970",20.877304077148438,18.883066397836657,7.2976223387290045,1.0006433583532963,"08:32:00.000000"
1000426,"25.23","67.85","9791","536.000","1.050","9.940",20.921363830566406,18.873867717570675,7.5259353172190835,1.032402254282393,"08:33:00.000000"
1000435,"25.38","67.60","9334","534.000","1.010","9.940",21.0198974609375,18.957996951254856,7.649438227678079,1.0497135757047673,"08:34:00.000000"
1000445,"25.51","66.84","9310","530.000","1.010","9.940",21.024703979492188,18.900611078320694,7.886903557324576,1.0827154283756069,"08:35:00.000000"
1000455,"25.63","66.89","9388","526.000","1.050","9.970",21.1395263671875,19.026570500360123,7.928828054135909,1.088819214278594,"08:36:00.000000"
1000465,"25.79","66.17","9383","523.000","1.010","9.940",21.17584228515625,19.005557559266713,8.17506393808663,1.1231466533716705,"08:37:00.000000"
1000475,"25.91","65.37","9780","520.000","1.080","10.040",21.16302490234375,18.924680393358635,8.425444809302327,1.1578990779837581,"08:38:00.000000"
1000485,"25.96","63.64","10706","517.000","1.080","9.870",20.94593048095703,18.54362827279845,8.871417930560257,1.2192998143665683,"08:39:00.000000"
1000495,"25.94","63.91","8987","516.000","1.040","10.010",20.969161987304688,18.592128800450475,8.795581944528818,1.2088255961296253,"08:40:00.000000"
1000505,"25.83","64.32","9775","516.000","1.040","9.910",20.933914184570312,18.590316721199976,8.641677435810172,1.1872897290532733,"08:41:00.000000"
1000514,"25.74","63.60","10774","515.000","1.070","10.040",20.745391845703125,18.325510154021885,8.771220766904959,1.2048151503912266,"08:42:00.000000"
1000523,"25.76","63.67","10583","514.000","1.070","10.040",20.773696899414062,18.362020632036703,8.764281460807489,1.2039246866361366,"08:43:00.000000"
1000532,"25.88","63.26","10724","515.000","1.070","10.040",20.817489624023438,18.372498352519887,8.92363851843341,1.2262547065408334,"08:44:00.000000"
1000542,"26.09","63.72","11130","516.000","1.070","9.870",21.073036193847656,18.686597144532726,8.917210986100033,1.2260380902458443,"08:45:00.000000"
1000552,"26.35","62.91","11175","516.000","0.000","10.010",21.178245544433594,18.727741404903973,9.251106083719002,1.2728781747096085,"08:46:00.000000"
1000562,"26.56","62.21","9380","515.000","1.030","9.970",21.254615783691406,18.747194622047395,9.537902582477502,1.3130318800751595,"08:47:00.000000"
1000571,"26.76","64.29","8168","513.000","1.030","10.010",21.75395965576172,19.46318472921943,9.114901440328257,1.2554905405924182,"08:48:00.000000"
1000581,"26.77","63.16","7676","509.000","1.000","10.010",21.587600708007812,19.188190321425694,9.408618119016193,1.2959895871186429,"08:49:00.000000"
1000591,"26.85","62.62","8477","509.000","1.030","9.970",21.573715209960938,19.1258847628117,9.589534562328001,1.3211746642148898,"08:50:00.000000"
1000601,"27.08","62.48","9217","505.000","1.030","9.970",21.754226684570312,19.307026706469493,9.750475616792066,1.344230141820589,"08:51:00.000000"
1000611,"27.10","61.15","7809","499.000","1.060","9.910",21.56116485595703,18.980733205139263,10.107432495509999,1.393473169615072,"08:52:00.000000"
1000621,"26.93","62.24","7208","496.000","1.030","9.970",21.584396362304688,19.103641565886388,9.73062915445555,1.3409541464601364,"08:53:00.000000"
1000631,"27.00","62.89","9541","496.000","1.090","10.010",21.748085021972656,19.336307496167265,9.600761499,1.323304148211252,"08:54:00.000000"
1000641,"27.20","61.14","10940","497.000","1.020","9.940",21.64714813232422,19.072358176687093,10.166832401327998,1.4020595552382251,"08:55:00.000000"
1000651,"27.39","58.78","7125","497.000","1.050","9.910",21.432723999023438,18.62109875085095,10.89953435914085,1.5038664337638266,"08:56:00.000000"
1000661,"27.54","58.74","5793","497.000","1.050","9.970",21.555824279785156,18.750402681074437,11.001932182707103,1.5186331863841631,"08:57:00.000000"
1000671,"27.68","58.10","5895","493.000","1.050","9.940",21.572113037109375,18.70660503351701,11.26021455242688,1.5548547566341628,"08:58:00.000000"
1000681,"27.77","57.49","5878","491.000","1.020","9.940",21.54888153076172,18.6218659421409,11.481608566170285,1.5858833998823285,"08:59:00.000000"
1000691,"27.89","56.97","5597","486.000","0.000","9.940",21.565704345703125,18.588872279389786,11.699994449799558,1.6165360231214834,"09:00:00.000000"
1000701,"27.90","57.44","5129","480.000","0.980","9.940",21.6522216796875,18.729073353509545,11.578643495104,1.5998283659227348,"09:01:00.000000"
1000711,"27.93","56.60","5236","478.000","1.050","9.940",21.53820037841797,18.522040716001808,11.826900043631678,1.634282406931149,"09:02:00.000000"
1000721,"27.93","56.35","4962","476.000","1.010","9.940",21.49627685546875,18.45121523525614,11.895027348030478,1.6437241372814093,"09:03:00.000000"
1000731,"27.91","56.53","3822","476.000","1.050","9.940",21.509361267089844,18.483620688246152,11.83279758667423,1.6350048584066854,"09:04:00.000000"
1000741,"27.85","56.53","3390","475.000","0.970","9.940",21.458091735839844,18.427855410320017,11.793337474842,1.6292416021052183,"09:05:00.000000"
1000751,"27.85","56.75","4196","472.000","1.040","9.970",21.494674682617188,18.489658696358745,11.73365184695,1.6210152531971687,"09:06:00.000000"
1000760,"27.98","57.11","4746","469.000","1.010","9.940",21.666107177734375,18.71176168264739,11.720479473649968,1.6197994732268708,"09:07:00.000000"
1000769,"27.87","56.78","4507","468.000","0.970","9.940",21.51683807373047,18.516782635073785,11.738578334844977,1.62178646595298,"09:08:00.000000"
1000779,"27.88","57.00","4254","468.000","1.010","9.940",21.561965942382812,18.587691517486622,11.685330249145604,1.6144963057755632,"09:09:00.000000"
1000789,"27.92","56.60","4609","464.000","1.010","9.970",21.52965545654297,18.512750900578315,11.820320058597117,1.633281865220717,"09:10:00.000000"
1000799,"27.97","56.61","5045","464.000","0.970","9.940",21.574249267578125,18.562350201707748,11.850519725284192,1.6377135734399775,"09:11:00.000000"
1000809,"27.90","56.25","4964","462.000","1.040","9.970",21.454086303710938,18.39527496030133,11.90238846125,1.644512871837233,"09:12:00.000000"
1000819,"27.82","58.34","4906","460.000","1.000","9.940",21.732330322265625,18.90325752623094,11.283418950932768,1.5586986318011664,"09:13:00.000000"
1000829,"27.85","58.28","4939","463.000","1.000","9.940",21.74835205078125,18.914862702796327,11.318565434792,1.563653995605741,"09:14:00.000000"
1000839,"27.86","58.57","4759","458.000","1.070","9.970",21.80469512939453,19.003525403097136,11.246149613185487,1.5537565668243913,"09:15:00.000000"
1000849,"27.77","58.74","4737","458.000","1.040","10.010",21.7547607421875,18.965631429706374,11.143993635384287,1.5392750838500142,"09:16:00.000000"
1000859,"27.80","59.03","4835","458.000","0.970","9.940",21.828460693359375,19.072851990022045,11.084179453224,1.5310792498615484,"09:17:00.000000"
1000869,"27.85","58.03","4623","459.000","1.000","9.940",21.70696258544922,18.84588236875888,11.386390011942,1.5730509334997702,"09:18:00.000000"
1000878,"27.90","58.32","4687","459.000","1.000","9.940",21.798019409179688,18.97242869697358,11.339235452911998,1.5667306184908074,"09:19:00.000000"
1000888,"27.91","58.42","4328","461.000","1.030","10.010",21.8231201171875,19.009140026859498,11.318328126384046,1.5639379750829487,"09:20:00.000000"
1000897,"27.94","56.16","4330","462.000","1.070","9.970",21.473045349121094,18.40673669466636,11.953453914850817,1.6517998057514993,"09:21:00.000000"
1000907,"28.00","57.55","4517","461.000","1.000","9.940",21.756629943847656,18.853224428472583,11.613152625000001,1.6050513887863702,"09:22:00.000000"
1000916,"28.08","55.68","4655","461.000","1.000","9.970",21.511764526367188,18.400105974446372,12.178779699252223,1.6835711322198814,"09:23:00.000000"
1000926,"28.16","55.47","4685","459.000","1.030","10.010",21.54460906982422,18.414560841909527,12.290992402767163,1.699448487797531,"09:24:00.000000"
1000936,"28.25","55.76","4635","458.000","0.960","9.970",21.670379638671875,18.58138775443182,12.272110746,1.6972631991338951,"09:25:00.000000"
1000945,"28.31","56.72","4734","453.000","1.000","9.940",21.884002685546875,18.910271794825707,12.045838618129727,1.6662459427526575,"09:26:00.000000"
1000954,"28.26","56.55","4890","452.000","0.000","9.940",21.81243896484375,18.815534078556247,12.059656046511922,1.667962113627695,"09:27:00.000000"
1000964,"28.28","56.27","5015","453.000","1.030","9.970",21.782264709472656,18.75473935828544,12.150846675233852,1.6806056833856609,"09:28:00.000000"
1000974,"28.35","56.35","5250","447.000","0.000","9.940",21.855697631835938,18.842709010242466,12.175796261115003,1.6844414522308297,"09:29:00.000000"
1000984,"28.48","55.67","5285","446.000","1.030","9.970",21.851158142089844,18.769404327026788,12.454874249170496,1.7236246967043816,"09:30:00.000000"
