"id","value","liquid","light","update_time"
2059631,"15154.77","244.14","0","02:23:00"
2059648,"15159.79","247.06","0","02:24:00"
"-","-","-","0","02:25"
2059677,"15164.66","254.09","0","02:26:00"
"-","-","-","0","02:27"
2059706,"15167.90","256.14","0","02:28:00"
"-","-","-","0","02:29"
"-","-","-","0","02:30"
2059742,"15168.02","262.35","0","02:31:00"
"-","-","-","0","02:32"
2059773,"15162.88","262.23","0","02:33:00"
2059787,"15162.88","266.72","0","02:34:00"
2059800,"15160.09","262.28","0","02:35:00"
"-","-","-","0","02:36"
2059829,"15153.19","256.96","0","02:37:00"
2059845,"15146.32","253.33","0","02:38:00"
"-","-","-","0","02:39"
2059869,"15151.82","246.24","0","02:40:00"
2059882,"15150.50","242.76","0","02:41:00"
2059898,"15143.65","244.43","0","02:42:00"
2059912,"15138.22","241.58","0","02:43:00"
2059923,"15141.31","236.39","0","02:44:00"
2059938,"15137.04","236.17","0","02:45:00"
2059953,"15134.27","236.01","0","02:46:00"
2059969,"15132.78","231.33","0","02:47:00"
2059985,"15125.91","180.26","0","02:48:00"
2060001,"15137.08","231.64","0","02:49:00"
2060014,"15136.67","230.41","0","02:50:00"
2060030,"15129.61","236.84","0","02:51:00"
2060042,"15127.51","236.64","0","02:52:00"
2060057,"15121.43","235.59","0","02:53:00"
"-","-","-","0","02:54"
"-","-","-","0","02:55"
2060090,"15145.73","190.75","0","02:56:00"
2060106,"15146.34","197.79","0","02:57:00"
2060117,"15137.42","200.00","0","02:58:00"
"-","-","-","0","02:59"
"-","-","-","0","03:00"
2060153,"15115.38","161.69","0","03:01:00"
2060167,"15111.85","150.74","0","03:02:00"
2060180,"15113.10","171.91","0","03:03:00"
2060192,"15110.46","157.33","0","03:04:00"
2060207,"15115.49","155.92","0","03:05:00"
"-","-","-","0","03:06"
2060234,"15108.63","142.52","0","03:07:00"
2060248,"15110.61","141.57","0","03:08:00"
"-","-","-","0","03:09"
"-","-","-","0","03:10"
2060284,"15103.79","74.05","0","03:11:00"
"-","-","-","0","03:12"
"-","-","-","0","03:13"
"-","-","-","0","03:14"
2060342,"15098.79","61.55","0","03:15:00"
2060358,"15099.67","51.18","0","03:16:00"
"-","-","-","0","03:17"
2060385,"15104.03","48.20","0","03:18:00"
"-","-","-","0","03:19"
2060416,"15111.50","91.57","0","03:20:00"
2060429,"15106.30","84.91","0","03:21:00"
"-","-","-","0","03:22"
"-","-","-","0","03:23"
"-","-","-","0","03:24"
"-","-","-","0","03:25"
2060498,"15050.37","141.97","0","03:26:00"
"-","-","-","0","03:27"
2060526,"15061.04","177.58","0","03:28:00"
2060543,"15063.27","183.96","0","03:29:00"
"-","-","-","0","03:30"
"-","-","-","0","03:31"
2060590,"15081.83","210.88","0","03:32:00"
2060606,"15064.04","246.27","0","03:33:00"
"-","-","-","0","03:34"
2060637,"15061.88","192.03","0","03:35:00"
"-","-","-","0","03:36"
2060667,"15056.67","159.23","0","03:37:00"
"-","-","-","0","03:38"
"-","-","-","0","03:39"
"-","-","-","0","03:40"
"-","-","-","0","03:41"
"-","-","-","0","03:42"
2060746,"15057.88","187.65","0","03:43:00"
"-","-","-","0","03:44"
"-","-","-","0","03:45"
"-","-","-","0","03:46"
2060798,"15089.85","232.30","0","03:47:00"
2060814,"15097.93","241.29","0","03:48:00"
2060830,"15096.04","241.41","0","03:49:00"
2060842,"15094.34","243.45","0","03:50:00"
"-","-","-","0","03:51"
2060869,"15091.02","249.09","0","03:52:00"
2060883,"15091.97","249.07","0","03:53:00"
"-","-","-","0","03:54"
"-","-","-","0","03:55"
2060924,"15090.00","252.02","0","03:56:00"
2060936,"15092.32","255.04","0","03:57:00"
2060952,"15095.73","260.35","0","03:58:00"
2060969,"15096.75","255.80","0","03:59:00"
2060984,"15098.53","257.64","0","04:00:00"
2061000,"15100.09","262.24","0","04:01:00"
2061015,"15096.46","265.83","0","04:02:00"
2061030,"15083.26","270.39","-","04:03:00"
2061047,"15076.12","266.67","0","04:04:00"
2061058,"15075.33","264.73","0","04:05:00"
2061074,"15072.11","252.02","0","04:06:00"
2061086,"15065.05","246.27","0","04:07:00"
2061098,"15064.23","243.85","0","04:08:00"
2061113,"15061.20","246.47","0","04:09:00"
2061125,"15063.95","246.31","0","04:10:00"
2061140,"15067.46","244.06","0","04:11:00"
"-","-","-","0","04:12"
2061166,"15066.41","239.94","0","04:13:00"
2061181,"15065.45","244.73","0","04:14:00"
"-","-","-","0","04:15"
"-","-","-","0","04:16"
"-","-","-","0","04:17"
"-","-","-","0","04:18"
"-","-","-","0","04:19"
"-","-","-","0","04:20"
2061268,"15081.71","252.69","0","04:21:00"
2061281,"15075.50","256.89","0","04:22:00"
"-","-","-","0","04:23"
2061310,"15083.45","254.64","0","04:24:00"
2061328,"15082.91","252.96","0","04:25:00"
"-","-","-","0","04:26"
2061352,"15086.92","248.35","0","04:27:00"
"-","-","-","0","04:28"
2061375,"15081.83","247.47","0","04:29:00"
2061391,"15073.89","242.95","0","04:30:00"
2061406,"15081.92","243.21","0","04:31:00"
2061419,"15079.57","243.03","0","04:32:00"
2061431,"15074.70","241.01","0","04:33:00"
2061446,"15072.68","239.92","0","04:34:00"
2061460,"15077.71","242.57","0","04:35:00"
2061471,"15068.44","247.40","0","04:36:00"
2061486,"15057.58","239.57","0","04:37:00"
2061501,"15059.26","232.04","0","04:38:00"
2061516,"15060.26","231.79","0","04:39:00"
2061531,"15063.20","228.84","0","04:40:00"
2061546,"15050.60","225.67","0","04:41:00"
2061560,"15058.96","225.18","0","04:42:00"
"-","-","-","0","04:43"
2061584,"15057.66","224.29","0","04:44:00"
"-","-","-","0","04:45"
2061609,"15058.60","224.09","0","04:46:00"
2061623,"15052.53","223.61","0","04:47:00"
2061635,"15056.40","226.08","0","04:48:00"
"-","-","-","0","04:49"
2061665,"15059.50","233.70","0","04:50:00"
"-","-","-","0","04:51"
2061693,"15057.85","229.01","0","04:52:00"
2061706,"15058.44","228.95","0","04:53:00"
2061722,"15050.55","223.40","0","04:54:00"
2061739,"15052.16","223.12","0","04:55:00"
"-","-","-","0","04:56"
2061762,"15047.53","218.01","0","04:57:00"
2061776,"15056.52","219.73","0","04:58:00"
2061791,"15062.44","218.67","0","04:59:00"
"-","-","-","0","05:00"
2061812,"15064.86","225.13","0","05:01:00"
2061827,"15068.34","223.55","0","05:02:00"
2061842,"15069.46","225.58","0","05:03:00"
"-","-","-","0","05:04"
2061871,"15067.12","230.41","0","05:05:00"
"-","-","-","0","05:06"
2061898,"15063.76","230.12","0","05:07:00"
2061911,"15057.36","228.56","0","05:08:00"
2061928,"15052.77","234.94","0","05:09:00"
"-","-","-","1","05:10"
2061954,"15043.39","228.20","1","05:11:00"
2061968,"15038.75","216.64","1","05:12:00"
2061982,"15039.28","220.54","2","05:13:00"
2061997,"15037.13","227.59","2","05:14:00"
2062009,"15035.66","215.74","3","05:15:00"
2062023,"15038.68","213.00","4","05:16:00"
2062036,"15033.85","212.29","5","05:17:00"
2062047,"15035.75","195.29","5","05:18:00"
2062060,"15036.14","196.63","6","05:19:00"
2062073,"15030.31","182.48","7","05:20:00"
2062088,"15027.52","180.60","10","05:21:00"
2062101,"15026.41","187.53","9","05:22:00"
2062117,"15026.53","166.90","7","05:23:00"
"-","-","-","8","05:24"
2062140,"15027.70","173.86","10","05:25:00"
2062156,"15025.26","159.99","12","05:26:00"
2062171,"15028.31","167.06","14","05:27:00"
2062182,"15032.34","178.21","18","05:28:00"
2062198,"15032.47","188.06","20","05:29:00"
2062212,"15031.24","181.73","20","05:30:00"
2062225,"15031.35","180.19","17","05:31:00"
2062238,"15027.37","180.83","17","05:32:00"
2062251,"15029.29","172.78","19","05:33:00"
2062266,"15033.17","171.98","22","05:34:00"
"-","-","-","23","05:35"
2062294,"15034.17","179.46","24","05:36:00"
2062310,"15035.14","180.62","28","05:37:00"
2062324,"15029.67","188.40","35","05:38:00"
"-","-","-","38","05:39"
"-","-","-","41","05:40"
2062363,"15017.47","136.04","36","05:41:00"
"-","-","-","47","05:42"
2062390,"15020.09","172.84","53","05:43:00"
"-","-","-","58","05:44"
2062415,"15020.32","173.57","62","05:45:00"
"-","-","-","80","05:46"
2062439,"15013.12","99.92","119","05:47:00"
"-","-","-","149","05:48"
2062468,"15015.97","146.03","173","05:49:00"
"-","-","-","190","05:50"
"-","-","-","201","05:51"
2062509,"15014.63","152.75","194","05:52:00"
2062520,"15011.65","129.45","187","05:53:00"
"-","-","-","158","05:54"
"-","-","-","158","05:55"
2062555,"15010.80","128.01","148","05:56:00"
2062570,"15010.50","125.37","144","05:57:00"
2062584,"15007.46","132.84","151","05:58:00"
2062599,"15004.38","134.29","184","05:59:00"
2062613,"15004.49","123.18","194","06:00:00"
2062627,"15004.88","118.29","160","06:01:00"
"-","-","-","165","06:02"
2062654,"15026.14","141.15","138","06:03:00"
"-","-","-","137","06:04"
2062680,"15251.90","153.42","197","06:05:00"
2062694,"15364.78","152.86","268","06:06:00"
"-","-","-","275","06:07"
2062719,"15590.55","127.73","247","06:08:00"
2062732,"15588.91","143.54","241","06:09:00"
2062748,"15582.69","122.46","220","06:10:00"
2062764,"15572.85","108.67","209","06:11:00"
"-","-","-","231","06:12"
2062789,"15550.98","98.38","241","06:13:00"
2062804,"15544.15","95.45","340","06:14:00"
2062818,"15534.62","99.00","451","06:15:00"
2062831,"15525.14","92.94","417","06:16:00"
2062846,"15518.35","101.46","440","06:17:00"
2062859,"15509.87","93.46","525","06:18:00"
2062874,"15501.16","97.35","689","06:19:00"
2062887,"15492.15","101.31","640","06:20:00"
2062901,"15492.09","120.05","512","06:21:00"
2062915,"15487.81","109.85","566","06:22:00"
2062933,"15480.03","122.72","580","06:23:00"
2062944,"15469.00","106.29","721","06:24:00"
"-","-","-","594","06:25"
"-","-","-","496","06:26"
2062985,"15454.92","115.09","456","06:27:00"
"-","-","-","330","06:28"
"-","-","-","305","06:29"
"-","-","-","285","06:30"
2063041,"15447.18","124.44","243","06:31:00"
"-","-","-","231","06:32"
"-","-","-","280","06:33"
"-","-","-","355","06:34"
2063094,"15456.83","157.40","491","06:35:00"
2063107,"15454.01","154.23","643","06:36:00"
"-","-","-","600","06:37"
"-","-","-","391","06:38"
2063147,"15450.82","164.03","378","06:39:00"
2063164,"15446.12","173.32","321","06:40:00"
"-","-","-","320","06:41"
"-","-","-","320","06:42"
2063205,"15425.30","165.40","333","06:43:00"
2063217,"15413.29","160.99","286","06:44:00"
"-","-","-","209","06:45"
2063243,"15407.64","160.13","196","06:46:00"
"-","-","-","266","06:47"
2063274,"15409.35","148.57","290","06:48:00"
"-","-","-","301","06:49"
2063305,"15400.76","137.75","366","06:50:00"
2063320,"15398.26","144.68","352","06:51:00"
2063337,"15401.49","178.90","506","06:52:00"
"-","-","-","652","06:53"
"-","-","-","789","06:54"
"-","-","-","516","06:55"
"-","-","-","474","06:56"
"-","-","-","474","06:57"
"-","-","-","487","06:58"
"-","-","-","459","06:59"
"-","-","-","501","07:00"
2063453,"15372.46","171.68","633","07:01:00"
"-","-","-","610","07:02"
2063481,"15375.29","163.91","620","07:03:00"
"-","-","-","821","07:04"
"-","-","-","786","07:05"
"-","-","-","774","07:06"
2063533,"15371.23","161.41","872","07:07:00"
"-","-","-","1009","07:08"
"-","-","-","910","07:09"
"-","-","-","749","07:10"
"-","-","-","725","07:11"
"-","-","-","797","07:12"
2063616,"15372.10","160.95","1005","07:13:00"
2063631,"15377.60","188.24","1093","07:14:00"
2063645,"15377.79","188.11","1223","07:15:00"
"-","-","-","1120","07:16"
2063673,"15375.05","192.20","1235","07:17:00"
"-","-","-","1300","07:18"
"-","-","-","1500","07:19"
2063709,"15367.42","172.66","1301","07:20:00"
"-","-","-","1253","07:21"
"-","-","-","1237","07:22"
2063753,"15367.46","197.94","1078","07:23:00"
"-","-","-","1095","07:24"
2063781,"15363.07","190.95","1073","07:25:00"
2063796,"15360.49","198.43","1321","07:26:00"
"-","-","-","1594","07:27"
"-","-","-","1205","07:28"
2063837,"15357.88","200.16","972","07:29:00"
2063849,"15356.27","185.39","972","07:30:00"
2063866,"15354.56","195.70","969","07:31:00"
"-","-","-","978","07:32"
2063895,"15371.06","213.19","1057","07:33:00"
2063906,"15480.24","239.81","1269","07:34:00"
2063917,"15599.99","246.84","1357","07:35:00"
2063934,"15720.45","243.70","1454","07:36:00"
2063947,"15823.40","230.55","1393","07:37:00"
2063961,"15871.36","209.74","979","07:38:00"
"-","-","-","836","07:39"
"-","-","-","1211","07:40"
2064002,"15722.25","198.42","1168","07:41:00"
2064016,"15693.78","206.62","889","07:42:00"
"-","-","-","679","07:43"
2064042,"15655.03","206.02","744","07:44:00"
2064055,"15643.89","205.91","836","07:45:00"
2064068,"15629.81","200.01","853","07:46:00"
2064084,"15618.45","206.37","877","07:47:00"
2064099,"15608.12","203.00","726","07:48:00"
2064114,"15601.32","186.77","781","07:49:00"
"-","-","-","658","07:50"
2064143,"15583.03","196.84","506","07:51:00"
"-","-","-","524","07:52"
2064172,"15566.13","192.49","543","07:53:00"
"-","-","-","509","07:54"
2064199,"15552.35","177.60","487","07:55:00"
2064215,"15545.57","169.75","595","07:56:00"
2064227,"15542.42","201.89","822","07:57:00"
2064242,"15534.51","184.36","944","07:58:00"
2064253,"15529.64","208.45","930","07:59:00"
"-","-","-","1192","08:00"
2064280,"15520.56","203.96","1244","08:01:00"
"-","-","-","1528","08:02"
"-","-","-","1728","08:03"
"-","-","-","1681","08:04"
2064338,"15502.26","190.55","2065","08:05:00"
2064352,"15500.58","205.26","2084","08:06:00"
2064368,"15494.83","203.71","2211","08:07:00"
"-","-","-","2091","08:08"
"-","-","-","1944","08:09"
"-","-","-","1999","08:10"
"-","-","-","1642","08:11"
"-","-","-","1819","08:12"
2064440,"15470.78","195.40","2216","08:13:00"
2064455,"15467.05","196.07","-","08:14:00"
2064468,"15462.54","197.36","2290","08:15:00"
"-","-","-","2272","08:16"
2064494,"15461.04","200.01","2446","08:17:00"
2064506,"15454.75","204.48","2605","08:18:00"
2064522,"15445.54","206.54","2590","08:19:00"
"-","-","-","2360","08:20"
"-","-","-","2362","08:21"
2064561,"15433.74","228.81","2135","08:22:00"
2064577,"15428.48","211.65","2165","08:23:00"
2064592,"15424.94","211.15","2190","08:24:00"
"-","-","-","2433","08:25"
"-","-","-","2390","08:26"
"-","-","-","2023","08:27"
2064640,"15409.42","202.79","1729","08:28:00"
2064657,"15409.32","199.74","1635","08:29:00"
2064669,"15404.92","200.55","1529","08:30:00"
2064684,"15399.58","203.16","1664","08:31:00"
"-","-","-","1529","08:32"
2064710,"15398.20","190.89","1602","08:33:00"
2064730,"15391.42","208.74","1520","08:34:00"
"-","-","-","1933","08:35"
2064756,"15387.82","188.53","1944","08:36:00"
2064771,"15387.20","194.32","1764","08:37:00"
2064782,"15384.00","188.45","1839","08:38:00"
2064798,"15379.99","181.51","1689","08:39:00"
2064809,"15378.91","188.03","1662","08:40:00"
2064824,"15376.90","180.85","1574","08:41:00"
2064841,"15373.80","190.28","1715","08:42:00"
2064856,"15374.43","191.82","1888","08:43:00"
2064872,"15372.04","180.43","1452","08:44:00"
2064887,"15366.76","184.26","1014","08:45:00"
2064903,"15364.62","196.00","1075","08:46:00"
2064917,"15363.75","197.80","930","08:47:00"
2064934,"15363.29","216.69","1261","08:48:00"
2064946,"15360.59","203.34","1743","08:49:00"
2064962,"15357.37","190.53","2186","08:50:00"
2064978,"15357.84","187.00","2751","08:51:00"
2064992,"15356.73","204.91","2933","08:52:00"
"-","-","-","2254","08:53"
2065015,"15348.67","228.89","2966","08:54:00"
2065031,"15347.44","214.67","3240","08:55:00"
2065046,"15343.76","213.10","2465","08:56:00"
"-","-","-","2105","08:57"
2065078,"15338.62","214.71","2080","08:58:00"
2065093,"15335.89","209.06","1742","08:59:00"
"-","-","-","1536","09:00"
2065121,"15328.82","209.55","1647","09:01:00"
2065133,"15327.01","213.76","2300","09:02:00"
2065150,"15344.39","230.62","2035","09:03:00"
2065168,"15438.13","203.16","1464","09:04:00"
2065180,"15563.63","226.82","1068","09:05:00"
"-","-","-","919","09:06"
2065209,"15795.50","241.91","772","09:07:00"
2065222,"15865.40","246.83","755","09:08:00"
"-","-","-","847","09:09"
"-","-","-","740","09:10"
"-","-","-","974","09:11"
2065277,"15704.29","373.01","1364","09:12:00"
2065288,"15680.64","374.44","2380","09:13:00"
2065303,"15668.24","392.82","2104","09:14:00"
2065318,"15652.76","401.95","1893","09:15:00"
2065332,"15636.48","417.66","1825","09:16:00"
2065344,"15624.74","433.34","1561","09:17:00"
2065358,"15614.22","449.44","1365","09:18:00"
2065370,"15602.21","452.01","1190","09:19:00"
2065385,"15590.64","461.49","1173","09:20:00"
2065402,"15579.98","456.88","1700","09:21:00"
2065415,"15570.81","451.55","2718","09:22:00"
2065432,"15559.90","477.63","2632","09:23:00"
"-","-","-","2485","09:24"
"-","-","-","2380","09:25"
2065471,"15536.81","504.34","2259","09:26:00"
"-","-","-","2464","09:27"
2065495,"15524.49","504.97","2533","09:28:00"
2065509,"15515.00","505.02","2318","09:29:00"
"-","-","-","1731","09:30"
2065536,"15504.51","542.11","1968","09:31:00"
2065552,"15499.62","544.49","1689","09:32:00"
2065566,"15491.76","522.48","1350","09:33:00"
"-","-","-","1213","09:34"
"-","-","-","1574","09:35"
2065608,"15476.66","515.30","1749","09:36:00"
2065626,"15475.05","516.38","2032","09:37:00"
2065638,"15468.21","519.72","1744","09:38:00"
2065653,"15463.14","514.26","2067","09:39:00"
2065665,"15460.37","538.46","2652","09:40:00"
2065675,"15457.71","551.14","2785","09:41:00"
"-","-","-","2370","09:42"
2065707,"15452.65","528.55","2860","09:43:00"
"-","-","-","3250","09:44"
2065732,"15440.40","525.43","4318","09:45:00"
"-","-","-","3538","09:46"
2065760,"15431.47","531.90","2177","09:47:00"
"-","-","-","1646","09:48"
2065785,"15418.96","560.18","2560","09:49:00"
2065797,"15421.03","579.70","2748","09:50:00"
2065813,"15413.72","577.97","1547","09:51:00"
"-","-","-","1280","09:52"
2065844,"15407.71","575.39","2127","09:53:00"
2065856,"15400.89","572.36","1574","09:54:00"
2065871,"15398.35","557.15","1093","09:55:00"
2065884,"15398.33","558.53","1187","09:56:00"
2065900,"15390.39","564.39","1217","09:57:00"
2065913,"15376.60","561.83","1325","09:58:00"
2065925,"15368.85","570.91","1272","09:59:00"
2065942,"15369.45","579.41","1257","10:00:00"
2065956,"15366.00","590.06","1834","10:01:00"
2065971,"15359.52","603.57","2076","10:02:00"
2065985,"15356.25","608.16","2010","10:03:00"
2065997,"15348.53","634.80","2630","10:04:00"
"-","-","-","2375","10:05"
"-","-","-","1857","10:06"
2066040,"15338.19","629.85","2231","10:07:00"
2066053,"15335.64","662.68","2324","10:08:00"
"-","-","-","2715","10:09"
2066080,"15329.01","640.97","2488","10:10:00"
2066090,"15328.40","647.79","2069","10:11:00"
2066106,"15336.86","640.13","1663","10:12:00"
2066118,"15338.12","631.39","1668","10:13:00"
"-","-","-","1855","10:14"
2066144,"15332.38","624.77","1511","10:15:00"
"-","-","-","2029","10:16"
2066175,"15327.25","628.54","2680","10:17:00"
2066186,"15327.18","668.32","2443","10:18:00"
2066199,"15321.48","656.08","2844","10:19:00"
2066215,"15322.23","665.30","2761","10:20:00"
"-","-","-","3085","10:21"
2066242,"15311.94","652.20","2980","10:22:00"
2066251,"15306.91","660.22","3321","10:23:00"
2066269,"15307.36","653.18","2935","10:24:00"
2066284,"15302.56","667.45","3261","10:25:00"
"-","-","-","2917","10:26"
2066310,"15297.99","653.56","3077","10:27:00"
2066329,"15291.81","652.15","3463","10:28:00"
2066337,"15292.15","653.70","3327","10:29:00"
2066350,"15290.75","662.51","3104","10:30:00"
"-","-","-","3764","10:31"
2066375,"15283.59","640.99","3589","10:32:00"
2066389,"15302.81","677.78","3586","10:33:00"
"-","-","-","3072","10:34"
2066417,"15518.29","707.08","2500","10:35:00"
"-","-","-","2120","10:36"
"-","-","-","2248","10:37"
"-","-","-","2722","10:38"
2066471,"15888.02","817.37","2442","10:39:00"
2066489,"15889.84","844.10","1991","10:40:00"
2066502,"15799.58","849.64","2265","10:41:00"
2066518,"15743.92","875.81","1979","10:42:00"
"-","-","-","2007","10:43"
2066543,"15674.42","944.12","1997","10:44:00"
"-","-","-","1985","10:45"
2066568,"15642.21","967.13","2145","10:46:00"
2066581,"15624.48","1012.46","2642","10:47:00"
"-","-","-","3247","10:48"
2066607,"15597.02","1031.72","3461","10:49:00"
2066622,"15586.12","1017.69","3207","10:50:00"
"-","-","-","2910","10:51"
2066648,"15564.11","1036.44","2498","10:52:00"
2066661,"15553.28","1062.04","2306","10:53:00"
2066672,"15545.63","1102.38","2826","10:54:00"
"-","-","-","3096","10:55"
2066704,"15527.03","1091.17","2390","10:56:00"
2066716,"15517.01","1070.05","1943","10:57:00"
2066731,"15510.17","1075.27","1603","10:58:00"
"-","-","-","1548","10:59"
2066754,"15496.64","1088.61","1882","11:00:00"
2066772,"15491.60","1096.77","1859","11:01:00"
"-","-","-","2142","11:02"
"-","-","-","2615","11:03"
2066815,"15475.48","1113.39","3033","11:04:00"
2066825,"15475.23","1126.72","3118","11:05:00"
2066842,"15468.69","1129.90","2830","11:06:00"
2066858,"15460.79","1123.14","2960","11:07:00"
2066867,"15454.70","1119.36","2670","11:08:00"
"-","-","-","2342","11:09"
2066897,"15445.09","1156.50","2535","11:10:00"
2066907,"15441.43","1157.90","2768","11:11:00"
"-","-","-","3079","11:12"
2066936,"15433.37","1160.16","3241","11:13:00"
"-","-","-","2730","11:14"
2066962,"15423.82","1161.61","2551","11:15:00"
2066976,"15418.71","1146.35","2780","11:16:00"
2066987,"15415.64","1154.94","3449","11:17:00"
"-","-","-","4132","11:18"
2067011,"15405.47","1147.35","4120","11:19:00"
2067022,"15405.05","1165.11","5333","11:20:00"
2067036,"15394.76","1155.75","5628","11:21:00"
2067051,"15388.50","1150.84","5201","11:22:00"
