"id","value","liquid","light","update_time"
2163726,"0.00","37.75","0","02:58:00"
"-","-","-","0","02:59"
2163774,"0.00","37.49","0","03:00:00"
2163800,"0.00","38.79","0","03:01:00"
2163824,"0.00","38.60","0","03:02:00"
2163846,"0.00","38.58","0","03:03:00"
2163873,"0.00","38.59","0","03:04:00"
2163897,"0.00","38.83","0","03:05:00"
2163923,"0.00","38.21","0","03:06:00"
2163950,"0.00","38.36","0","03:07:00"
2163966,"0.00","38.85","0","03:08:00"
2163988,"0.00","38.74","0","03:09:00"
2164009,"0.00","38.47","0","03:10:00"
"-","-","-","0","03:11"
2164057,"0.00","38.92","0","03:12:00"
2164082,"0.00","38.65","0","03:13:00"
"-","-","-","0","03:14"
2164124,"0.00","39.05","0","03:15:00"
2164143,"0.00","39.31","0","03:16:00"
2164162,"0.00","38.79","0","03:17:00"
2164185,"0.00","38.89","0","03:18:00"
2164213,"0.00","38.76","0","03:19:00"
2164234,"0.00","39.36","0","03:20:00"
2164255,"0.00","40.49","0","03:21:00"
2164274,"0.00","39.49","0","03:22:00"
2164292,"0.00","38.72","0","03:23:00"
2164317,"0.00","40.26","0","03:24:00"
2164337,"0.00","40.38","0","03:25:00"
2164363,"0.00","40.40","0","03:26:00"
2164392,"0.00","40.46","0","03:27:00"
2164412,"0.00","40.58","0","03:28:00"
2164432,"0.00","39.83","0","03:29:00"
2164452,"0.00","39.45","0","03:30:00"
2164472,"0.00","39.82","0","03:31:00"
2164499,"0.00","40.12","0","03:32:00"
2164524,"0.00","40.36","0","03:33:00"
2164548,"0.00","40.62","0","03:34:00"
2164573,"0.00","41.39","0","03:35:00"
2164599,"0.00","41.97","0","03:36:00"
2164623,"0.00","41.84","0","03:37:00"
2164650,"0.00","40.47","0","03:38:00"
"-","-","-","0","03:39"
2164701,"0.00","41.03","0","03:40:00"
2164721,"0.00","40.69","0","03:41:00"
2164742,"0.00","41.18","0","03:42:00"
2164765,"0.00","41.52","0","03:43:00"
2164790,"0.00","41.06","0","03:44:00"
2164813,"0.00","40.71","0","03:45:00"
2164839,"0.00","41.28","0","03:46:00"
"-","-","-","0","03:47"
2164887,"0.00","41.14","0","03:48:00"
2164912,"0.00","40.18","0","03:49:00"
"-","-","-","0","03:50"
2164957,"0.00","41.67","0","03:51:00"
2164980,"0.00","41.66","0","03:52:00"
2165006,"0.00","41.33","0","03:53:00"
2165026,"0.00","41.90","0","03:54:00"
2165045,"0.00","42.05","0","03:55:00"
2165065,"0.00","41.58","0","03:56:00"
2165085,"0.00","41.86","0","03:57:00"
2165107,"0.00","40.86","0","03:58:00"
2165129,"0.00","41.13","0","03:59:00"
2165154,"0.00","41.08","0","04:00:00"
2165180,"0.00","41.55","0","04:01:00"
2165201,"0.00","41.59","0","04:02:00"
2165229,"0.00","41.88","0","04:03:00"
2165250,"0.00","41.88","0","04:04:00"
2165269,"0.00","42.46","0","04:05:00"
2165292,"0.00","42.55","0","04:06:00"
2165317,"0.00","42.67","0","04:07:00"
2165341,"0.00","42.04","0","04:08:00"
2165366,"0.00","42.09","0","04:09:00"
"-","-","-","0","04:10"
2165414,"0.00","42.65","0","04:11:00"
2165441,"0.00","42.41","0","04:12:00"
2165461,"0.00","42.78","0","04:13:00"
2165485,"0.00","42.00","0","04:14:00"
2165506,"0.00","42.59","0","04:15:00"
2165527,"0.00","42.26","0","04:16:00"
2165546,"0.00","43.02","0","04:17:00"
2165568,"0.00","42.64","0","04:18:00"
2165587,"0.00","42.21","0","04:19:00"
2165610,"0.00","43.01","0","04:20:00"
2165637,"0.00","42.87","0","04:21:00"
2165658,"0.00","42.98","0","04:22:00"
2165683,"0.00","43.39","0","04:23:00"
2165710,"0.00","43.49","0","04:24:00"
2165732,"0.00","43.02","0","04:25:00"
2165758,"0.00","42.54","0","04:26:00"
"-","-","-","0","04:27"
2165796,"0.00","42.97","0","04:28:00"
2165816,"0.00","43.18","0","04:29:00"
2165835,"0.00","43.40","0","04:30:00"
2165860,"0.00","43.65","0","04:31:00"
2165883,"0.00","43.23","0","04:32:00"
2165906,"0.00","43.13","0","04:33:00"
2165932,"0.00","43.55","0","04:34:00"
2165954,"0.00","43.28","0","04:35:00"
2165981,"0.00","42.87","0","04:36:00"
2166007,"0.00","42.88","0","04:37:00"
2166030,"0.00","43.14","0","04:38:00"
2166057,"0.00","43.25","0","04:39:00"
2166076,"0.00","43.24","0","04:40:00"
2166098,"0.00","43.45","0","04:41:00"
2166118,"0.00","43.06","0","04:42:00"
2166140,"0.00","42.61","0","04:43:00"
2166162,"0.00","43.08","0","04:44:00"
2166189,"0.00","43.62","0","04:45:00"
2166214,"0.00","43.23","0","04:46:00"
2166238,"0.00","43.02","0","04:47:00"
2166263,"0.00","42.54","0","04:48:00"
2166288,"0.00","43.26","0","04:49:00"
2166310,"0.00","43.23","0","04:50:00"
2166333,"0.00","43.35","0","04:51:00"
2166351,"0.00","44.26","0","04:52:00"
2166372,"0.00","44.31","0","04:53:00"
2166400,"0.00","43.17","0","04:54:00"
2166421,"0.00","43.60","0","04:55:00"
2166447,"0.00","43.44","0","04:56:00"
2166473,"0.00","43.38","0","04:57:00"
2166495,"0.00","43.16","0","04:58:00"
2166517,"0.00","43.93","0","04:59:00"
"-","-","-","0","05:00"
2166555,"0.00","43.31","0","05:01:00"
2166576,"0.00","43.93","0","05:02:00"
2166596,"0.00","43.96","0","05:03:00"
2166623,"0.00","43.71","0","05:04:00"
2166646,"0.00","43.09","0","05:05:00"
2166670,"0.00","43.13","0","05:06:00"
2166696,"0.00","43.25","0","05:07:00"
2166715,"0.00","43.42","0","05:08:00"
2166735,"0.00","43.38","0","05:09:00"
2166760,"0.00","43.93","0","05:10:00"
2166782,"0.00","44.55","1","05:11:00"
2166808,"0.00","44.32","1","05:12:00"
2166834,"0.00","43.72","1","05:13:00"
2166857,"0.00","43.52","2","05:14:00"
2166885,"0.00","44.28","4","05:15:00"
2166908,"0.00","44.18","5","05:16:00"
2166931,"0.00","44.40","5","05:17:00"
2166959,"0.00","43.14","5","05:18:00"
2166984,"0.00","43.91","5","05:19:00"
2167006,"0.00","44.37","6","05:20:00"
2167030,"0.00","44.84","9","05:21:00"
"-","-","-","10","05:22"
2167079,"0.00","44.51","14","05:23:00"
2167102,"0.00","43.90","14","05:24:00"
"-","-","-","16","05:25"
2167149,"0.00","43.49","20","05:26:00"
2167168,"0.00","43.62","19","05:27:00"
"-","-","-","21","05:28"
2167211,"0.00","43.89","27","05:29:00"
2167236,"0.00","44.19","33","05:30:00"
"-","-","-","40","05:31"
2167288,"0.00","43.28","46","05:32:00"
2167313,"0.00","43.98","55","05:33:00"
"-","-","-","62","05:34"
2167361,"0.00","42.96","80","05:35:00"
2167385,"0.00","43.36","90","05:36:00"
2167401,"0.00","43.69","85","05:37:00"
2167424,"0.00","43.82","78","05:38:00"
2167445,"0.00","42.78","93","05:39:00"
2167469,"0.00","43.36","87","05:40:00"
2167496,"0.00","43.06","83","05:41:00"
2167517,"0.00","43.20","77","05:42:00"
2167536,"0.00","43.88","78","05:43:00"
2167556,"0.00","44.22","96","05:44:00"
2167575,"0.00","44.35","146","05:45:00"
2167599,"0.00","43.81","183","05:46:00"
2167626,"0.00","44.44","175","05:47:00"
2167649,"0.00","43.58","170","05:48:00"
2167675,"0.00","43.45","194","05:49:00"
2167703,"0.00","43.95","194","05:50:00"
2167723,"0.00","45.10","160","05:51:00"
2167751,"0.00","44.37","116","05:52:00"
"-","-","-","106","05:53"
2167789,"0.00","43.39","98","05:54:00"
2167810,"0.00","44.39","106","05:55:00"
2167832,"0.00","44.95","121","05:56:00"
2167857,"0.00","43.95","96","05:57:00"
2167884,"0.00","43.47","73","05:58:00"
2167905,"0.00","44.04","56","05:59:00"
2167929,"0.00","44.06","54","06:00:00"
2167947,"0.00","44.84","45","06:01:00"
2167971,"0.00","43.64","-","06:02:00"
2167995,"0.00","44.51","49","06:03:00"
"-","-","-","45","06:04"
2168045,"0.00","44.20","53","06:05:00"
2168070,"0.00","44.40","57","06:06:00"
"-","-","-","48","06:07"
2168112,"0.00","44.30","43","06:08:00"
2168132,"0.00","45.27","40","06:09:00"
"-","-","-","44","06:10"
2168173,"0.00","45.48","53","06:11:00"
2168200,"0.00","45.79","56","06:12:00"
2168224,"0.00","44.86","63","06:13:00"
2168249,"0.00","45.02","54","06:14:00"
2168273,"0.00","44.68","44","06:15:00"
2168294,"0.00","44.99","39","06:16:00"
2168322,"0.00","45.28","40","06:17:00"
2168347,"0.00","44.84","42","06:18:00"
2168370,"0.00","44.10","49","06:19:00"
2168394,"0.00","44.11","41","06:20:00"
2168417,"0.00","45.08","43","06:21:00"
2168436,"0.00","45.94","45","06:22:00"
2168456,"0.00","46.14","61","06:23:00"
2168473,"0.00","45.85","68","06:24:00"
2168494,"0.00","45.42","59","06:25:00"
2168519,"0.00","44.88","61","06:26:00"
2168539,"0.00","45.50","89","06:27:00"
2168565,"0.00","45.46","83","06:28:00"
2168591,"0.00","45.05","97","06:29:00"
2168614,"0.00","45.77","95","06:30:00"
2168634,"0.00","45.86","114","06:31:00"
2168655,"0.00","45.26","106","06:32:00"
2168677,"0.00","45.74","81","06:33:00"
2168705,"0.00","45.49","71","06:34:00"
"-","-","-","85","06:35"
2168752,"0.00","45.19","92","06:36:00"
2168779,"0.00","45.59","75","06:37:00"
2168802,"0.00","47.13","59","06:38:00"
2168824,"0.00","47.34","49","06:39:00"
2168843,"0.00","47.61","44","06:40:00"
2168860,"0.00","47.22","42","06:41:00"
2168885,"0.00","47.27","20","06:42:00"
2168910,"0.00","46.89","6","06:43:00"
2168933,"0.00","46.71","9","06:44:00"
2168960,"0.00","46.34","11","06:45:00"
2168983,"0.00","46.34","12","06:46:00"
2169010,"0.00","46.53","14","06:47:00"
2169036,"0.00","46.50","15","06:48:00"
2169059,"0.00","45.86","17","06:49:00"
2169085,"0.00","45.48","19","06:50:00"
2169108,"0.00","45.85","23","06:51:00"
2169125,"0.00","46.42","24","06:52:00"
2169151,"0.00","46.30","25","06:53:00"
"-","-","-","29","06:54"
2169198,"0.00","46.05","31","06:55:00"
2169222,"0.00","45.90","34","06:56:00"
2169246,"0.00","46.71","35","06:57:00"
2169268,"0.00","46.25","36","06:58:00"
2169290,"0.00","46.65","36","06:59:00"
2169310,"0.00","47.19","36","07:00:00"
2169336,"0.00","45.12","30","07:01:00"
2169360,"0.00","49.19","29","07:02:00"
2169384,"0.00","46.94","24","07:03:00"
2169410,"0.00","47.29","14","07:04:00"
2169436,"0.00","48.02","10","07:05:00"
2169457,"0.00","47.77","8","07:06:00"
2169481,"0.00","48.33","7","07:07:00"
"-","-","-","11","07:08"
2169522,"0.00","46.96","19","07:09:00"
2169543,"0.00","47.22","30","07:10:00"
2169560,"0.00","47.12","35","07:11:00"
2169586,"0.00","45.89","22","07:12:00"
2169612,"0.00","45.96","18","07:13:00"
2169632,"0.00","46.66","20","07:14:00"
2169654,"0.00","47.56","20","07:15:00"
"-","-","-","27","07:16"
2169697,"0.00","48.44","39","07:17:00"
2169725,"0.00","47.95","50","07:18:00"
2169749,"0.00","47.57","51","07:19:00"
2169771,"0.00","47.94","49","07:20:00"
2169797,"0.00","48.31","46","07:21:00"
2169823,"0.00","48.11","49","07:22:00"
2169846,"0.00","50.87","51","07:23:00"
2169872,"0.00","51.01","53","07:24:00"
"-","-","-","53","07:25"
2169919,"0.00","52.27","54","07:26:00"
2169945,"0.00","52.07","56","07:27:00"
"-","-","-","57","07:28"
2169989,"0.00","50.43","59","07:29:00"
2170013,"0.00","48.13","60","07:30:00"
2170030,"0.00","48.02","61","07:31:00"
2170051,"0.00","48.03","63","07:32:00"
"-","-","-","61","07:33"
2170092,"0.00","47.74","58","07:34:00"
2170115,"0.00","48.01","68","07:35:00"
2170138,"0.00","46.71","71","07:36:00"
2170163,"0.00","48.02","66","07:37:00"
2170188,"0.00","49.74","73","07:38:00"
2170210,"0.00","50.83","75","07:39:00"
2170237,"0.00","49.88","72","07:40:00"
2170259,"0.00","50.21","68","07:41:00"
2170279,"0.00","50.36","70","07:42:00"
2170305,"0.00","49.86","76","07:43:00"
2170329,"0.00","50.65","75","07:44:00"
2170352,"0.00","51.25","76","07:45:00"
2170382,"0.00","50.89","77","07:46:00"
"-","-","-","88","07:47"
2170427,"0.00","51.46","90","07:48:00"
2170450,"0.00","50.53","95","07:49:00"
2170473,"0.00","51.39","101","07:50:00"
2170499,"0.00","51.49","104","07:51:00"
2170526,"0.00","52.10","109","07:52:00"
2170549,"0.00","50.16","114","07:53:00"
2170576,"0.00","50.84","116","07:54:00"
2170602,"0.00","51.17","118","07:55:00"
2170624,"0.00","51.64","121","07:56:00"
2170649,"0.00","50.36","125","07:57:00"
2170669,"0.00","50.33","130","07:58:00"
2170687,"0.00","50.18","135","07:59:00"
2170710,"0.00","48.97","140","08:00:00"
2170733,"0.00","48.42","145","08:01:00"
2170758,"0.00","48.28","151","08:02:00"
2170779,"0.00","49.35","156","08:03:00"
2170802,"0.00","49.89","162","08:04:00"
2170830,"0.00","48.91","167","08:05:00"
2170856,"0.00","48.75","173","08:06:00"
2170878,"0.00","49.28","179","08:07:00"
2170905,"0.00","48.52","185","08:08:00"
2170930,"0.00","48.47","190","08:09:00"
2170948,"0.00","49.42","195","08:10:00"
2170970,"0.00","49.12","199","08:11:00"
2170994,"0.00","49.94","202","08:12:00"
2171014,"0.00","49.30","213","08:13:00"
2171042,"0.00","48.79","204","08:14:00"
2171061,"0.00","49.78","213","08:15:00"
2171080,"0.00","49.88","203","08:16:00"
2171100,"0.00","48.56","190","08:17:00"
2171125,"0.00","49.09","185","08:18:00"
2171144,"0.00","50.09","205","08:19:00"
2171168,"0.00","48.86","272","08:20:00"
2171196,"0.00","50.45","266","08:21:00"
2171216,"0.00","48.66","220","08:22:00"
2171239,"0.00","50.07","278","08:23:00"
2171264,"0.00","48.60","301","08:24:00"
2171284,"0.00","49.40","259","08:25:00"
2171304,"0.00","49.50","311","08:26:00"
"-","-","-","374","08:27"
2171342,"0.00","49.23","384","08:28:00"
2171362,"0.00","49.17","380","08:29:00"
2171385,"0.00","49.21","360","08:30:00"
2171412,"0.00","47.80","389","08:31:00"
2171439,"0.00","49.10","367","08:32:00"
2171464,"0.00","48.95","297","08:33:00"
2171490,"0.00","48.68","328","08:34:00"
2171515,"0.00","49.02","380","08:35:00"
2171537,"0.00","50.23","449","08:36:00"
2171559,"0.00","49.87","496","08:37:00"
2171581,"0.00","48.86","500","08:38:00"
2171602,"0.00","48.38","547","08:39:00"
2171628,"0.00","50.26","571","08:40:00"
2171654,"0.00","34.88","581","08:41:00"
2171677,"0.00","34.65","586","08:42:00"
2171704,"0.00","34.58","593","08:43:00"
"-","-","-","600","08:44"
2171749,"0.00","34.47","609","08:45:00"
2171770,"0.00","34.74","620","08:46:00"
2171791,"0.00","36.09","640","08:47:00"
2171816,"0.00","35.83","660","08:48:00"
2171842,"0.00","34.75","681","08:49:00"
2171864,"0.00","34.83","698","08:50:00"
2171891,"0.00","34.97","717","08:51:00"
2171916,"0.00","35.91","732","08:52:00"
2171938,"0.00","35.65","748","08:53:00"
2171965,"0.00","35.31","769","08:54:00"
2171985,"0.00","35.92","795","08:55:00"
2172002,"0.00","35.03","822","08:56:00"
2172022,"0.00","34.46","849","08:57:00"
2172047,"0.00","36.19","876","08:58:00"
2172069,"0.00","35.65","901","08:59:00"
2172092,"0.00","36.49","925","09:00:00"
"-","-","-","944","09:01"
2172139,"0.00","37.36","969","09:02:00"
2172163,"0.00","38.08","988","09:03:00"
"-","-","-","1017","09:04"
2172193,"0.00","38.68","1048","09:05:00"
2172212,"0.00","39.02","1080","09:06:00"
"-","-","-","1110","09:07"
2172255,"0.00","39.93","1138","09:08:00"
2172278,"0.00","40.62","1164","09:09:00"
2172298,"0.00","40.36","1199","09:10:00"
2172318,"0.00","41.08","1234","09:11:00"
2172335,"0.00","39.80","1268","09:12:00"
2172351,"0.00","40.05","1291","09:13:00"
2172368,"0.00","39.36","1306","09:14:00"
2172384,"0.00","39.43","1301","09:15:00"
2172396,"0.00","40.25","1291","09:16:00"
2172416,"0.00","39.98","1280","09:17:00"
2172438,"0.00","40.17","1244","09:18:00"
2172458,"0.00","41.15","1237","09:19:00"
2172481,"0.00","41.87","1230","09:20:00"
2172498,"0.00","42.08","1239","09:21:00"
2172512,"0.00","41.86","1296","09:22:00"
2172527,"0.00","40.65","1293","09:23:00"
2172550,"0.00","41.66","1330","09:24:00"
2172568,"0.00","41.81","1310","09:25:00"
2172590,"0.00","42.03","1337","09:26:00"
2172613,"0.00","41.66","1357","09:27:00"
2172633,"0.00","42.56","1433","09:28:00"
2172653,"0.00","42.83","1404","09:29:00"
2172672,"0.00","42.11","1383","09:30:00"
2172685,"0.00","42.54","1416","09:31:00"
2172702,"0.00","41.54","1494","09:32:00"
2172726,"0.00","41.92","1549","09:33:00"
2172743,"0.00","41.45","1586","09:34:00"
2172762,"0.00","42.23","1604","09:35:00"
"-","-","-","1595","09:36"
2172805,"0.00","43.58","1601","09:37:00"
2172825,"0.00","44.03","1597","09:38:00"
2172842,"0.00","42.76","1622","09:39:00"
2172860,"0.00","43.12","1656","09:40:00"
2172880,"0.00","41.86","1694","09:41:00"
2172896,"0.00","43.12","1712","09:42:00"
2172912,"0.00","43.12","1737","09:43:00"
2172927,"0.00","42.10","1787","09:44:00"
2172941,"0.00","43.54","1876","09:45:00"
2172959,"0.00","42.61","1993","09:46:00"
2172975,"0.00","43.30","2080","09:47:00"
2172992,"0.00","43.03","2091","09:48:00"
2173005,"0.00","43.75","2100","09:49:00"
2173017,"0.00","43.69","2090","09:50:00"
2173032,"0.00","43.73","2087","09:51:00"
2173049,"0.00","44.48","2087","09:52:00"
2173065,"0.00","44.86","2082","09:53:00"
2173083,"0.00","44.31","2060","09:54:00"
2173100,"0.00","44.89","1978","09:55:00"
2173112,"0.00","44.76","1863","09:56:00"
2173128,"0.00","44.74","1754","09:57:00"
2173148,"0.00","45.56","1671","09:58:00"
2173163,"0.00","45.60","1688","09:59:00"
2173181,"0.00","44.57","1747","10:00:00"
2173200,"0.00","44.20","1819","10:01:00"
2173216,"0.00","44.42","1914","10:02:00"
2173228,"0.00","44.40","2034","10:03:00"
"-","-","-","2089","10:04"
2173254,"0.00","43.67","2036","10:05:00"
2173269,"0.00","43.76","1881","10:06:00"
2173282,"0.00","44.97","-","10:07:00"
2173300,"0.00","44.53","1801","10:08:00"
2173318,"0.00","44.54","1798","10:09:00"
2173337,"0.00","43.24","1839","10:10:00"
2173354,"0.00","44.43","1894","10:11:00"
2173373,"0.00","44.77","1941","10:12:00"
2173391,"0.00","43.44","2019","10:13:00"
2173409,"0.00","42.90","2036","10:14:00"
2173427,"0.00","43.70","1958","10:15:00"
2173444,"0.00","43.31","1867","10:16:00"
2173457,"0.00","45.01","1724","10:17:00"
2173470,"0.00","43.99","1500","10:18:00"
"-","-","-","1226","10:19"
2173496,"0.00","44.84","1031","10:20:00"
2173513,"0.00","44.48","936","10:21:00"
"-","-","-","967","10:22"
2173548,"0.00","43.45","1098","10:23:00"
2173566,"0.00","44.67","1232","10:24:00"
"-","-","-","1287","10:25"
2173599,"0.00","44.78","1084","10:26:00"
2173619,"0.00","45.35","993","10:27:00"
2173634,"0.00","45.03","1260","10:28:00"
2173653,"0.00","45.63","1817","10:29:00"
2173670,"0.00","46.56","2051","10:30:00"
2173684,"0.00","47.11","2552","10:31:00"
2173698,"0.00","46.99","3202","10:32:00"
2173710,"0.00","46.49","3727","10:33:00"
2173725,"0.00","47.16","4510","10:34:00"
2173736,"0.00","46.78","5470","10:35:00"
2173752,"0.00","47.42","6180","10:36:00"
2173767,"0.00","47.47","6588","10:37:00"
2173785,"0.00","47.24","6652","10:38:00"
"-","-","-","6822","10:39"
2173814,"0.00","48.46","6359","10:40:00"
2173828,"0.00","43.04","5459","10:41:00"
"-","-","-","5394","10:42"
2173855,"0.00","47.61","6605","10:43:00"
2173870,"0.00","48.99","7718","10:44:00"
"-","-","-","9043","10:45"
2173904,"0.00","48.37","10520","10:46:00"
2173921,"0.00","48.95","10082","10:47:00"
